	sample	Bin	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	n_genes_called	n_genes_mapped	n_contigs	taxonomic_level	proportion_genes_retained_in_major_clades	genes_retained_index	clade_separation_score	contamination_portion	n_effective_surplus_clades	mean_hit_identity	reference_representation_score	pass.GUNC	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N90	auN	L50	L90	# N's per 100 kbp
118	bc2169_lorbin	bin_41	bacteria_odb10	34.7	31.5	3.2	4.0	61.3	124	319985	319985	0.000%	18	53.61	7.75	Neural Network (Specific Model)	11	0.894	319985	310.89901108780344	3474929	0.66	3337	None	3352	3314	18	genus	0.96	0.95	0.1	0.04	0.08	0.9	0.86	True	18	18	18	18	18	17	3474929	3474929	3474929	3474929	3474929	3437216	18	950207	3474929	66.02	319985	66847	444825.3	3	13	0.0
119	bc2169_lorbin	bin_43	bacteria_odb10	29.8	29.8	0.0	1.6	68.6	124	277638	277638	0.000%	6	24.35	0.14	Neural Network (Specific Model)	11	0.888	277638	314.7449735449736	1002442	0.65	945	None	949	939	6	kingdom	1.0	0.99	0.0	0.0	0.0	0.9	0.89	True	6	6	6	6	6	5	1002442	1002442	1002442	1002442	1002442	954334	6	307101	1002442	65.26	277638	55139	228412.9	2	5	0.0
120	bc2169_lorbin	bin_44	bacteria_odb10	33.1	33.1	0.0	3.2	63.7	124	2640334	2640334	0.000%	2	66.31	1.34	Neural Network (Specific Model)	11	0.886	2640334	354.21490845684394	2748551	0.7	2294	None	2306	2274	2	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.95	True	2	2	2	2	2	2	2748551	2748551	2748551	2748551	2748551	2748551	2	2640334	2748551	69.68	2640334	2640334	2540638.5	1	1	0.0
121	bc2169_lorbin	bin_47	bacteria_odb10	17.7	16.1	1.6	9.7	72.6	124	40807	40807	0.000%	62	34.36	2.3	Neural Network (Specific Model)	11	0.844	40807	264.6844150796736	2407967	0.73	2573	None	2523	2436	62	kingdom	1.0	0.97	0.0	0.0	0.0	0.93	0.9	True	62	62	62	62	52	12	2407967	2407967	2407967	2407967	2194371	816642	62	133889	2407967	73.45	40807	25682	47954.4	21	51	0.0
122	bc2169_lorbin	bin_48	bacteria_odb10	23.4	19.4	4.0	3.2	73.4	124	111920	111920	0.000%	48	49.39	10.17	Neural Network (Specific Model)	11	0.862	111920	326.22806567470496	4414953	0.73	3898	None	3878	3782	48	kingdom	1.0	0.98	0.0	0.0	0.0	0.86	0.84	True	48	48	48	48	43	21	4414953	4414953	4414953	4414953	4306191	3452709	48	1804400	4414953	72.59	111920	39826	779509.4	5	33	0.0
123	bc2169_lorbin	bin_49	bacteria_odb10	36.3	31.5	4.8	5.6	58.1	124	53746	53746	0.000%	91	43.33	8.53	Neural Network (Specific Model)	11	0.846	53746	300.9514563106796	3942353	0.72	3708	None	3672	3536	91	kingdom	1.0	0.96	0.0	0.0	0.0	0.84	0.81	True	91	91	91	91	59	27	3942353	3942353	3942353	3942353	3294772	2157110	91	155571	3942353	72.12	53746	23203	64890.9	24	70	0.0
124	bc2169_lorbin	bin_5	bacteria_odb10	97.6	96.0	1.6	1.6	0.8	124	6380935	6380935	0.000%	1	100.0	0.05	Neural Network (Specific Model)	11	0.897	6380935	335.6017559262511	6380935	0.68	5695	None	5747	5672	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.88	0.87	True	1	1	1	1	1	1	6380935	6380935	6380935	6380935	6380935	6380935	1	6380935	6380935	67.75	6380935	6380935	6380935.0	1	1	0.0
125	bc2169_lorbin	bin_51	bacteria_odb10	21.8	19.4	2.4	2.4	75.8	124	118730	118730	0.000%	13	23.71	6.05	Neural Network (Specific Model)	11	0.876	118730	315.4761476147615	1197420	0.7	1111	None	1111	1091	13	kingdom	1.0	0.98	0.0	0.0	0.0	0.97	0.95	True	13	13	13	13	13	9	1197420	1197420	1197420	1197420	1197420	1023753	13	219110	1197420	69.78	118730	48470	123830.0	4	11	0.0
126	bc2169_lorbin	bin_52	bacteria_odb10	23.4	22.6	0.8	8.1	68.5	124	41839	41839	0.000%	61	32.25	0.64	Neural Network (Specific Model)	11	0.823	41839	279.2598389982111	2269562	0.73	2236	None	2221	2149	61	kingdom	1.0	0.97	0.0	0.0	0.0	0.95	0.92	True	61	61	61	59	46	12	2269562	2269562	2269562	2254214	1997364	781184	61	102886	2269562	72.97	41839	24096	45960.4	20	48	0.0
127	bc2169_lorbin	bin_54	bacteria_odb10	18.5	18.5	0.0	5.6	75.9	124	40178	40178	0.000%	42	30.15	0.03	Neural Network (Specific Model)	11	0.889	40178	279.6885043263288	1519687	0.7	1618	None	1578	1477	42	genus	0.56	0.52	0.09	0.67	3.64	0.68	0.35	True	42	42	42	42	32	6	1519687	1519687	1519687	1519687	1308223	375968	42	78409	1519687	70.24	40178	23697	41610.1	15	35	0.0
128	bc2169_lorbin	bin_55	bacteria_odb10	20.2	19.4	0.8	2.4	77.4	124	45218	45218	0.000%	50	28.89	0.54	Neural Network (Specific Model)	11	0.859	45218	284.6826826826827	1977379	0.75	1998	None	1962	1892	50	kingdom	1.0	0.96	0.0	0.0	0.0	0.9	0.87	True	50	50	50	50	39	10	1977379	1977379	1977379	1977379	1745752	705281	50	119550	1977379	75.05	45218	23604	50044.3	16	41	0.0
129	bc2169_lorbin	bin_56	bacteria_odb10	14.5	14.5	0.0	4.8	80.7	124	29829	29829	0.000%	25	11.66	0.01	Neural Network (Specific Model)	11	0.86	29829	277.69565217391306	733509	0.7	759	None	757	707	25	order	0.95	0.89	0.31	0.09	0.21	0.77	0.68	True	25	25	25	25	13	2	733509	733509	733509	733509	495771	124127	25	66769	733509	70.23	29829	18948	34953.0	9	21	0.0
130	bc2169_lorbin	bin_58	bacteria_odb10	12.1	12.1	0.0	0.8	87.1	124	52864	52864	0.000%	27	18.7	4.7	Neural Network (Specific Model)	11	0.868	52864	310.57514693534847	1275512	0.69	1191	None	1191	1142	27	class	0.98	0.94	0.12	0.02	0.05	0.94	0.88	True	27	27	27	27	20	8	1275512	1275512	1275512	1275512	1139085	674212	27	123407	1275512	68.98	52864	24789	64565.9	8	21	0.0
131	bc2169_lorbin	bin_59	bacteria_odb10	4.0	4.0	0.0	10.5	85.5	124	34361	34361	0.000%	276	0.01	11.02	Neural Network (Specific Model)	4	0.764	34361	206.1134058302111	8767478	0.59	10943	None	9602	1721	266	kingdom	1.0	0.18	0.0	0.09	0.19	0.43	0.08	True	276	276	276	276	194	18	8767478	8767478	8767478	8767478	7101012	1094786	276	88079	8767478	58.72	34361	21775	36109.3	100	228	0.0
132	bc2169_lorbin	bin_6	bacteria_odb10	100.0	100.0	0.0	0.0	0.0	124	4107058	4107058	0.000%	1	100.0	0.06	Neural Network (Specific Model)	11	0.901	4107058	343.2730052821796	4107058	0.67	3597	None	3600	3549	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.88	0.87	True	1	1	1	1	1	1	4107058	4107058	4107058	4107058	4107058	4107058	1	4107058	4107058	66.89	4107058	4107058	4107058.0	1	1	0.0
133	bc2169_lorbin	bin_60	bacteria_odb10	9.7	9.7	0.0	2.4	87.9	124	350267	350267	0.000%	3	11.22	0.02	Neural Network (Specific Model)	11	0.888	350267	321.6752136752137	635033	0.66	585	None	583	579	3	kingdom	1.0	0.99	0.0	0.0	0.0	0.92	0.92	True	3	3	3	3	3	3	635033	635033	635033	635033	635033	635033	3	350267	635033	66.38	350267	125642	257928.8	1	3	0.0
134	bc2169_lorbin	bin_61	bacteria_odb10	16.9	15.3	1.6	1.6	81.5	124	105950	105950	0.000%	25	29.48	8.32	Neural Network (Specific Model)	11	0.894	105950	310.0082012028431	1898676	0.67	1829	None	1832	1812	25	genus	0.98	0.97	0.21	0.02	0.05	0.91	0.88	True	25	25	25	25	23	14	1898676	1898676	1898676	1898676	1849143	1483275	25	274484	1898676	67.02	105950	42156	117786.1	6	19	0.0
135	bc2169_lorbin	bin_62	bacteria_odb10	7.3	7.3	0.0	0.0	92.7	124	332418	332418	0.000%	10	14.79	0.61	Neural Network (Specific Model)	11	0.9	332418	322.2230919765166	1095362	0.66	1022	None	1024	1014	10	class	1.0	0.99	0.12	0.03	0.07	0.89	0.88	True	10	10	10	10	9	6	1095362	1095362	1095362	1095362	1074074	946763	10	335164	1095362	65.5	332418	47812	227073.8	2	7	0.0
136	bc2169_lorbin	bin_67	bacteria_odb10	6.5	6.5	0.0	0.8	92.7	124	82901	82901	0.000%	1	4.9	0.0	Neural Network (Specific Model)	11	0.866	82901	292.3170731707317	82901	0.7	82	None	82	79	1	kingdom	1.0	0.96	0.0	0.0	0.0	0.98	0.95	True	1	1	1	1	1	1	82901	82901	82901	82901	82901	82901	1	82901	82901	69.51	82901	82901	82901.0	1	1	0.0
137	bc2169_lorbin	bin_68	bacteria_odb10	12.9	12.9	0.0	1.6	85.5	124	66325	66325	0.000%	6	9.06	0.01	Neural Network (Specific Model)	11	0.853	66325	293.34083601286176	319930	0.69	311	None	306	298	6	kingdom	1.0	0.97	0.0	0.0	0.0	0.97	0.94	True	6	6	6	6	5	2	319930	319930	319930	319930	296343	177404	6	111079	319930	69.41	66325	28843	69375.3	2	5	0.0
138	bc2169_lorbin	bin_69	bacteria_odb10	4.8	4.8	0.0	0.8	94.4	124	98711	98711	0.000%	4	6.56	0.0	Neural Network (Specific Model)	11	0.897	98711	295.1557177615572	404756	0.67	411	None	412	405	4	genus	0.93	0.92	0.23	0.03	0.07	0.89	0.81	True	4	4	4	4	4	3	404756	404756	404756	404756	404756	372006	4	188145	404756	66.55	98711	85150	132093.1	2	3	0.0
139	bc2169_lorbin	bin_7	bacteria_odb10	100.0	100.0	0.0	0.0	0.0	124	3610009	3610009	0.000%	1	99.92	0.43	Neural Network (Specific Model)	11	0.891	3610009	303.5378959276018	3610009	0.63	3536	None	3536	3420	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.78	0.75	True	1	1	1	1	1	1	3610009	3610009	3610009	3610009	3610009	3610009	1	3610009	3610009	62.53	3610009	3610009	3610009.0	1	1	0.0
140	bc2169_lorbin	bin_70	bacteria_odb10	16.9	16.9	0.0	1.6	81.5	124	80426	80426	0.000%	36	32.06	4.5	Neural Network (Specific Model)	11	0.886	80426	306.59124087591243	2270572	0.66	2192	None	2192	2163	36	genus	0.94	0.93	0.27	0.06	0.12	0.89	0.82	True	36	36	36	36	33	14	2270572	2270572	2270572	2270572	2199808	1474078	36	252281	2270572	65.77	80426	32740	100443.0	9	29	0.0
141	bc2169_lorbin	bin_71	bacteria_odb10	4.8	4.8	0.0	0.0	95.2	124	85969	85969	0.000%	3	7.37	0.03	Neural Network (Specific Model)	11	0.89	85969	314.2289156626506	263209	0.7	249	None	248	244	3	kingdom	1.0	0.98	0.0	0.0	0.0	0.98	0.96	True	3	3	3	3	3	2	263209	263209	263209	263209	263209	216790	3	130821	263209	69.56	85969	46419	101286.5	2	3	0.0
142	bc2169_lorbin	bin_72	bacteria_odb10	3.2	3.2	0.0	1.6	95.2	124	56441	56441	0.000%	10	8.01	0.0	Neural Network (Specific Model)	11	0.871	56441	294.2204081632653	495001	0.65	490	None	485	475	10	order	0.99	0.96	0.4	0.06	0.12	0.89	0.86	True	10	10	10	10	8	3	495001	495001	495001	495001	459244	289290	10	167245	495001	65.37	56441	27859	84885.3	3	8	0.0
143	bc2169_lorbin	bin_73	bacteria_odb10	5.6	5.6	0.0	0.0	94.4	124	175681	175681	0.000%	2	8.4	0.0	Neural Network (Specific Model)	11	0.866	175681	284.8066666666667	295107	0.69	300	None	289	279	2	genus	0.94	0.91	0.05	0.03	0.06	0.97	0.88	True	2	2	2	2	2	2	295107	295107	295107	295107	295107	295107	2	175681	295107	69.05	175681	119426	152915.3	1	2	0.0
144	bc2169_lorbin	bin_76	bacteria_odb10	11.3	11.3	0.0	0.0	88.7	124	131974	131974	0.000%	7	17.53	1.75	Neural Network (Specific Model)	11	0.87	131974	323.50319284802043	870974	0.7	783	None	790	768	7	kingdom	1.0	0.97	0.0	0.0	0.0	0.96	0.93	True	7	7	7	7	7	7	870974	870974	870974	870974	870974	870974	7	220576	870974	70.1	131974	85425	143131.2	3	6	0.0
145	bc2169_lorbin	bin_8	bacteria_odb10	99.2	99.2	0.0	0.8	0.0	124	3770414	3770414	0.000%	1	75.18	0.0	Neural Network (Specific Model)	11	0.88	3770414	311.7060810810811	3770414	0.62	3552	None	3556	3504	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.83	0.82	True	1	1	1	1	1	1	3770414	3770414	3770414	3770414	3770414	3770414	1	3770414	3770414	62.03	3770414	3770414	3770414.0	1	1	0.0
146	bc2169_lorbin	bin_80	bacteria_odb10	1.6	1.6	0.0	0.8	97.6	124	49866	49866	0.000%	2	4.41	0.0	Neural Network (Specific Model)	11	0.903	49866	332.92857142857144	92687	0.7	84	None	84	83	2	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.94	True	2	2	2	2	2	0	92687	92687	92687	92687	92687	0	2	49866	92687	69.93	49866	42821	46611.2	1	2	0.0
147	bc2169_lorbin	bin_88	bacteria_odb10	0.0	0.0	0.0	0.0	100.0	124	89818	89818	0.000%	1	4.04	0.01	Neural Network (Specific Model)	11	0.901	89818	290.97849462365593	89818	0.69	93	None	93	91	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.97	0.95	True	1	1	1	1	1	1	89818	89818	89818	89818	89818	89818	1	89818	89818	69.11	89818	89818	89818.0	1	1	0.0
148	bc2169_lorbin	bin_89	bacteria_odb10	0.8	0.8	0.0	0.0	99.2	124	121287	121287	0.000%	1	4.41	0.01	Neural Network (Specific Model)	11	0.893	121287	340.9811320754717	121287	0.7	106	None	104	104	1	kingdom	1.0	1.0	0.0	0.0	0.0	0.97	0.97	True	1	1	1	1	1	1	121287	121287	121287	121287	121287	121287	1	121287	121287	69.73	121287	121287	121287.0	1	1	0.0
149	bc2169_lorbin	bin_9	bacteria_odb10	98.4	98.4	0.0	0.8	0.8	124	3773607	3773607	0.000%	1	100.0	0.21	Neural Network (Specific Model)	11	0.936	3773607	327.36719400499584	3773607	0.68	3603	None	3612	3573	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.79	0.78	True	1	1	1	1	1	1	3773607	3773607	3773607	3773607	3773607	3773607	1	3773607	3773607	67.75	3773607	3773607	3773607.0	1	1	0.0
150	bc2169_lorbin	bin_90	bacteria_odb10	4.8	4.8	0.0	1.6	93.6	124	137689	137689	0.000%	1	4.24	0.0	Neural Network (Specific Model)	11	0.872	137689	328.8606557377049	137689	0.7	122	None	120	118	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.97	0.95	True	1	1	1	1	1	1	137689	137689	137689	137689	137689	137689	1	137689	137689	69.77	137689	137689	137689.0	1	1	0.0
151	bc2169_lorbin	bin_91	bacteria_odb10	4.0	4.0	0.0	1.6	94.4	124	137728	137728	0.000%	1	5.08	0.0	Neural Network (Specific Model)	11	0.899	137728	397.4134615384616	137728	0.7	104	None	106	104	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.97	0.95	True	1	1	1	1	1	1	137728	137728	137728	137728	137728	137728	1	137728	137728	69.75	137728	137728	137728.0	1	1	0.0
152	bc2169_lorbin	bin_92	bacteria_odb10	1.6	1.6	0.0	0.8	97.6	124	193150	193150	0.000%	1	4.67	0.0	Neural Network (Specific Model)	11	0.864	193150	343.7716049382716	193150	0.7	162	None	159	156	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.96	0.94	True	1	1	1	1	1	1	193150	193150	193150	193150	193150	193150	1	193150	193150	69.75	193150	193150	193150.0	1	1	0.0
153	bc2169_lorbin	bin_93	bacteria_odb10	2.4	2.4	0.0	0.0	97.6	124	125197	125197	0.000%	2	5.07	0.0	Neural Network (Specific Model)	11	0.857	125197	303.5747663551402	226902	0.69	214	None	211	206	2	kingdom	1.0	0.98	0.0	0.0	0.0	0.95	0.92	True	2	2	2	2	2	2	226902	226902	226902	226902	226902	226902	2	125197	226902	69.16	125197	101705	114667.1	1	2	0.0
154	bc2170_SemiBin2	SemiBin_0	bacteria_odb10	5.6	5.6	0.0	12.9	81.5	124	60856	60856	0.000%	314	0.35	6.96	Neural Network (Specific Model)	4	0.761	60856	203.10822591115644	17080479	0.58	21566	None	19021	3592	312	kingdom	1.0	0.19	0.0	0.08	0.18	0.42	0.08	True	314	314	314	314	281	126	17080479	17080479	17080479	17080479	16406955	10584539	314	231382	17080479	58.46	60856	30605	75544.3	89	245	0.0
155	bc2170_SemiBin2	SemiBin_1	bacteria_odb10	1.6	1.6	0.0	0.0	98.4	124	73248	73248	0.000%	24	18.26	4.29	Neural Network (Specific Model)	4	0.74	73248	203.8796394485684	1544753	0.58	1886	None	1617	330	24	kingdom	1.0	0.2	0.0	0.08	0.17	0.41	0.08	True	24	24	24	24	23	13	1544753	1544753	1544753	1544753	1522166	1169594	24	174247	1544753	58.28	73248	33134	87772.4	7	19	0.0
156	bc2170_SemiBin2	SemiBin_10	bacteria_odb10	91.1	91.1	0.0	4.8	4.1	124	690616	690616	0.000%	4	68.32	0.13	Neural Network (Specific Model)	11	0.901	690616	331.819823434992	2749339	0.64	2492	None	2501	2421	4	kingdom	1.0	0.97	0.0	0.0	0.0	0.89	0.86	True	4	4	4	4	4	4	2749339	2749339	2749339	2749339	2749339	2749339	4	1284544	2749339	64.42	690616	333157	884757.3	2	4	0.0
157	bc2170_SemiBin2	SemiBin_11	bacteria_odb10	0.0	0.0	0.0	1.6	98.4	124	45289	45289	0.000%	25	12.27	0.93	Neural Network (Specific Model)	4	0.734	45289	190.5788655788656	991961	0.47	1287	None	1110	251	25	kingdom	1.0	0.23	0.0	0.08	0.16	0.42	0.1	True	25	25	25	25	22	6	991961	991961	991961	991961	928936	347803	25	69559	991961	47.24	45289	27282	44076.9	10	21	0.0
158	bc2170_SemiBin2	SemiBin_12	bacteria_odb10	36.3	32.3	4.0	12.9	50.8	124	81443	81443	0.000%	76	58.56	5.47	Neural Network (Specific Model)	11	0.875	81443	279.0477577169482	4902350	0.67	5151	None	5096	4860	76	genus	0.9	0.86	0.12	0.03	0.06	0.92	0.79	True	76	76	76	76	67	36	4902350	4902350	4902350	4902350	4703474	3564166	76	212889	4902350	67.46	81443	30958	92759.3	21	57	0.0
159	bc2170_SemiBin2	SemiBin_14	bacteria_odb10	8.9	8.9	0.0	2.4	88.7	124	262274	262274	0.000%	4	14.74	0.0	Neural Network (Specific Model)	11	0.855	262274	314.74402730375425	969414	0.46	879	None	885	866	4	kingdom	1.0	0.98	0.0	0.0	0.0	0.95	0.93	True	4	4	4	4	4	4	969414	969414	969414	969414	969414	969414	4	420560	969414	46.19	262274	125301	296436.4	2	4	0.0
160	bc2170_SemiBin2	SemiBin_15	bacteria_odb10	8.1	8.1	0.0	0.0	91.9	124	325636	325636	0.000%	1	6.37	0.03	Neural Network (Specific Model)	11	0.808	325636	311.5886524822695	325636	0.46	282	None	288	279	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.95	0.92	True	1	1	1	1	1	1	325636	325636	325636	325636	325636	325636	1	325636	325636	46.27	325636	325636	325636.0	1	1	0.0
161	bc2170_SemiBin2	SemiBin_16	bacteria_odb10	13.7	13.7	0.0	2.4	83.9	124	45788	45788	0.000%	15	13.02	0.0	Neural Network (Specific Model)	11	0.873	45788	266.62406015037595	606543	0.67	665	None	666	644	15	genus	0.95	0.91	0.09	0.03	0.05	0.89	0.82	True	15	15	15	15	15	4	606543	606543	606543	606543	606543	224956	15	66323	606543	66.99	45788	26913	44213.7	6	13	0.0
162	bc2170_SemiBin2	SemiBin_18	bacteria_odb10	90.4	56.5	33.9	2.4	7.2	124	555998	555998	0.000%	40	91.29	19.52	Neural Network (Specific Model)	11	0.877	555998	311.0919196237708	4966256	0.72	4678	None	4713	4546	40	family	0.89	0.86	0.12	0.03	0.06	0.85	0.73	True	40	40	40	40	34	14	4966256	4966256	4966256	4966256	4845619	4129550	40	809149	4966256	72.5	555998	37013	501416.9	4	23	0.0
163	bc2170_SemiBin2	SemiBin_19	bacteria_odb10	5.6	5.6	0.0	0.0	94.4	124	41978	41978	0.000%	18	9.15	0.0	Neural Network (Specific Model)	11	0.809	41978	240.22466422466425	725097	0.72	819	None	777	746	18	kingdom	1.0	0.96	0.0	0.0	0.0	0.86	0.83	True	18	18	18	18	16	3	725097	725097	725097	725097	677798	173658	18	69174	725097	72.07	41978	32784	43494.8	8	15	0.0
164	bc2170_SemiBin2	SemiBin_2	bacteria_odb10	76.6	75.8	0.8	3.2	20.2	124	433350	433350	0.000%	28	68.8	2.27	Neural Network (Specific Model)	11	0.845	433350	307.5640365254039	4652716	0.46	4271	None	4290	4178	28	kingdom	1.0	0.97	0.0	0.0	0.0	0.93	0.91	True	28	28	28	28	26	19	4652716	4652716	4652716	4652716	4627376	4362480	28	794485	4652716	45.82	433350	70923	416919.3	4	16	0.0
165	bc2170_SemiBin2	SemiBin_28	bacteria_odb10	0.8	0.8	0.0	0.0	99.2	124	239533	239533	0.000%	1	3.66	0.02	Neural Network (Specific Model)	11	0.88	239533	285.97165991902835	239533	0.67	247	None	240	230	1	kingdom	1.0	0.96	0.0	0.0	0.0	0.91	0.88	True	1	1	1	1	1	1	239533	239533	239533	239533	239533	239533	1	239533	239533	66.86	239533	239533	239533.0	1	1	0.0
166	bc2170_SemiBin2	SemiBin_29	bacteria_odb10	0.8	0.8	0.0	0.0	99.2	124	50533	50533	0.000%	10	9.96	0.02	Neural Network (Specific Model)	11	0.532	50533	122.13877551020408	485882	0.44	735	None	334	47	9	kingdom	1.0	0.14	0.0	0.13	0.29	0.38	0.05	True	10	10	10	10	8	4	485882	485882	485882	485882	437338	275851	10	93743	485882	44.1	50533	37495	57255.2	4	8	0.0
167	bc2170_SemiBin2	SemiBin_3	bacteria_odb10	98.4	95.2	3.2	1.6	0.0	124	4814319	4814319	0.000%	2	99.97	3.14	Neural Network (Specific Model)	11	0.888	4814319	362.4663809664549	8272383	0.58	6767	None	6949	6669	2	family	0.96	0.92	0.01	0.03	0.06	0.76	0.7	True	2	2	2	2	2	2	8272383	8272383	8272383	8272383	8272383	8272383	2	4814319	8272383	57.97	4814319	3458064	4247370.3	1	2	0.0
168	bc2170_SemiBin2	SemiBin_4	bacteria_odb10	100.0	99.2	0.8	0.0	0.0	124	4778734	4778734	0.000%	1	100.0	0.1	Neural Network (Specific Model)	11	0.881	4778734	321.64087891966125	4778734	0.54	4369	None	4306	4216	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	4778734	4778734	4778734	4778734	4778734	4778734	1	4778734	4778734	54.37	4778734	4778734	4778734.0	1	1	0.0
169	bc2170_SemiBin2	SemiBin_5	bacteria_odb10	0.0	0.0	0.0	0.0	100.0	124	41991	41991	0.000%	37	11.35	5.07	Neural Network (Specific Model)	11	0.6	41991	148.4874022589053	1689128	0.54	2302	None	1906	411	35	kingdom	1.0	0.22	0.0	0.02	0.04	0.42	0.09	True	37	37	37	37	33	8	1689128	1689128	1689128	1689128	1599233	746730	37	133781	1689128	54.15	41991	28389	64300.3	11	31	0.0
170	bc2170_SemiBin2	SemiBin_7	bacteria_odb10	97.6	97.6	0.0	2.4	0.0	124	4161369	4161369	0.000%	1	100.0	0.45	Neural Network (Specific Model)	11	0.899	4161369	340.21804306350504	4161369	0.65	3669	None	3664	3586	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	4161369	4161369	4161369	4161369	4161369	4161369	1	4161369	4161369	64.53	4161369	4161369	4161369.0	1	1	0.0
171	bc2170_SemiBin2	SemiBin_8	bacteria_odb10	83.1	83.1	0.0	6.5	10.4	124	298955	298955	0.000%	33	81.88	1.9	Neural Network (Specific Model)	11	0.834	298955	312.29476479514415	5903845	0.74	5272	None	5302	5143	33	kingdom	1.0	0.97	0.0	0.0	0.0	0.93	0.9	True	33	33	33	33	28	24	5903845	5903845	5903845	5903845	5811197	5657952	33	865632	5903845	73.64	298955	114744	353799.3	7	19	0.0
172	bc2170_lorbin	bin_0	bacteria_odb10	100.0	99.2	0.8	0.0	0.0	124	4778734	4778734	0.000%	1	100.0	0.1	Neural Network (Specific Model)	11	0.881	4778734	321.64087891966125	4778734	0.54	4369	None	4306	4216	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	4778734	4778734	4778734	4778734	4778734	4778734	1	4778734	4778734	54.37	4778734	4778734	4778734.0	1	1	0.0
173	bc2170_lorbin	bin_1	bacteria_odb10	100.0	99.2	0.8	0.0	0.0	124	4805044	4805044	0.000%	1	100.0	0.29	Neural Network (Specific Model)	11	0.879	4805044	319.9378543887503	4805044	0.54	4409	None	4339	4247	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	4805044	4805044	4805044	4805044	4805044	4805044	1	4805044	4805044	54.3	4805044	4805044	4805044.0	1	1	0.0
174	bc2170_lorbin	bin_10	bacteria_odb10	3.2	3.2	0.0	6.5	90.3	124	40976	40976	0.000%	286	0.73	2.63	Neural Network (Specific Model)	4	0.761	40976	199.8432474190604	11087077	0.58	14239	None	12668	2242	284	kingdom	1.0	0.18	0.0	0.08	0.18	0.42	0.07	True	286	286	286	286	244	52	11087077	11087077	11087077	11087077	10172839	3341709	286	109937	11087077	58.33	40976	25956	45047.4	102	237	0.0
175	bc2170_lorbin	bin_11	bacteria_odb10	8.1	8.1	0.0	3.2	88.7	124	127754	127754	0.000%	6	15.47	0.05	Neural Network (Specific Model)	11	0.832	127754	295.20394736842104	806943	0.72	760	None	758	720	6	kingdom	1.0	0.95	0.0	0.0	0.0	0.84	0.8	True	6	6	6	6	6	6	806943	806943	806943	806943	806943	806943	6	293156	806943	72.45	127754	77958	176198.0	2	5	0.0
176	bc2170_lorbin	bin_12	bacteria_odb10	9.7	9.7	0.0	4.0	86.3	124	212447	212447	0.000%	1	4.34	0.0	Neural Network (Specific Model)	11	0.883	212447	318.25888324873097	212447	0.63	197	None	195	185	1	kingdom	1.0	0.95	0.0	0.0	0.0	0.86	0.81	True	1	1	1	1	1	1	212447	212447	212447	212447	212447	212447	1	212447	212447	62.99	212447	212447	212447.0	1	1	0.0
177	bc2170_lorbin	bin_13	bacteria_odb10	9.7	9.7	0.0	1.6	88.7	124	86355	86355	0.000%	6	7.8	0.0	Neural Network (Specific Model)	11	0.857	86355	286.7519083969466	261910	0.72	262	None	263	247	6	order	0.93	0.87	0.01	0.03	0.06	0.87	0.75	True	6	6	6	6	3	2	261910	261910	261910	261910	203881	174994	6	88639	261910	72.11	86355	17743	66105.8	2	5	0.0
178	bc2170_lorbin	bin_14	bacteria_odb10	8.9	8.9	0.0	2.4	88.7	124	116078	116078	0.000%	5	16.59	0.01	Neural Network (Specific Model)	11	0.868	116078	290.63897763578274	626369	0.73	626	None	630	603	5	kingdom	1.0	0.96	0.0	0.0	0.0	0.83	0.8	True	5	5	5	5	5	5	626369	626369	626369	626369	626369	626369	5	274430	626369	72.56	116078	73651	171419.6	2	5	0.0
