	sample	Bin	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	n_genes_called	n_genes_mapped	n_contigs	taxonomic_level	proportion_genes_retained_in_major_clades	genes_retained_index	clade_separation_score	contamination_portion	n_effective_surplus_clades	mean_hit_identity	reference_representation_score	pass.GUNC	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N90	auN	L50	L90	# N's per 100 kbp
117	bc2122_metawgs	bc2122_metaWGS_bin_907	bacteria_odb10	9.7	9.7	0.0	19.4	70.9	124	243434	243434	0.000%	183	0.0	38.46	Neural Network (Specific Model)	4	0.81	243434	216.7776071995765	29945221	0.55	37780	None	33281	5909	183	kingdom	1.0	0.18	0.0	0.08	0.18	0.41	0.07	True	183	183	183	183	170	143	29945221	29945221	29945221	29945221	29727879	28744090	183	965801	29945221	55.14	243434	76730	304724.0	37	116	0.0
118	bc2122_metawgs	bc2122_metaWGS_bin_914	bacteria_odb10	10.5	8.9	1.6	19.4	70.1	124	1321000	1321000	0.000%	98	0.0	54.05	Neural Network (Specific Model)	4	0.739	1321000	217.05491571794192	39567274	0.58	45324	None	33715	8224	97	kingdom	1.0	0.24	0.0	0.08	0.16	0.42	0.1	True	98	98	98	95	82	65	39567274	39567274	39567274	39544249	39294385	38698031	98	3879333	39567274	58.09	1321000	204034	1468655.7	10	40	0.0
119	bc2122_metawgs	bc2122_metaWGS_bin_972	bacteria_odb10	91.9	91.9	0.0	4.8	3.3	124	256039	256039	0.000%	24	83.1	1.07	Neural Network (Specific Model)	11	0.865	256039	300.46387696709587	2908014	0.69	2796	None	2777	2674	24	genus	0.84	0.81	0.43	0.03	0.05	0.95	0.76	True	24	24	24	24	20	14	2908014	2908014	2908014	2908014	2852533	2629410	24	383875	2908014	69.01	256039	58397	235766.6	5	14	0.0
120	bc2123_HifiMAG	complete_1	bacteria_odb10	100.0	97.6	2.4	0.0	0.0	124	6985963	6985963	0.000%	1	100.0	0.19	Neural Network (Specific Model)	11	0.875	6985963	340.7942847593583	6985963	0.73	5984	None	6015	5964	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.96	True	1	1	1	1	1	1	6985963	6985963	6985963	6985963	6985963	6985963	1	6985963	6985963	73.43	6985963	6985963	6985963.0	1	1	0.0
121	bc2123_HifiMAG	complete_11	bacteria_odb10	97.6	96.8	0.8	1.6	0.8	124	4240631	4240631	0.000%	1	100.0	0.27	Neural Network (Specific Model)	11	0.9	4240631	338.7967047568429	4240631	0.73	3763	None	3790	3693	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.82	0.8	True	1	1	1	1	1	1	4240631	4240631	4240631	4240631	4240631	4240631	1	4240631	4240631	72.53	4240631	4240631	4240631.0	1	1	0.0
122	bc2123_HifiMAG	complete_2	bacteria_odb10	98.4	98.4	0.0	0.8	0.8	124	4029856	4029856	0.000%	1	99.96	0.0	Neural Network (Specific Model)	11	0.876	4029856	324.4170107349298	4029856	0.58	3633	None	3679	3634	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.97	0.96	True	1	1	1	1	1	1	4029856	4029856	4029856	4029856	4029856	4029856	1	4029856	4029856	57.87	4029856	4029856	4029856.0	1	1	0.0
123	bc2123_HifiMAG	complete_3	bacteria_odb10	100.0	98.4	1.6	0.0	0.0	124	8232154	8232154	0.000%	1	100.0	0.02	Neural Network (Specific Model)	11	0.887	8232154	351.5535997691531	8232154	0.73	6931	None	6941	6902	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.94	0.94	True	1	1	1	1	1	1	8232154	8232154	8232154	8232154	8232154	8232154	1	8232154	8232154	72.57	8232154	8232154	8232154.0	1	1	0.0
124	bc2123_HifiMAG	complete_5	bacteria_odb10	100.0	97.6	2.4	0.0	0.0	124	6953712	6953712	0.000%	1	100.0	0.02	Neural Network (Specific Model)	11	0.874	6953712	342.8416427243536	6953712	0.73	5917	None	5936	5895	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.96	True	1	1	1	1	1	1	6953712	6953712	6953712	6953712	6953712	6953712	1	6953712	6953712	73.45	6953712	6953712	6953712.0	1	1	0.0
125	bc2123_HifiMAG	complete_6	bacteria_odb10	99.2	98.4	0.8	0.8	0.0	124	5898557	5898557	0.000%	1	100.0	0.13	Neural Network (Specific Model)	11	0.863	5898557	310.62961608775134	5898557	0.71	5470	None	5512	5447	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.97	0.96	True	1	1	1	1	1	1	5898557	5898557	5898557	5898557	5898557	5898557	1	5898557	5898557	71.42	5898557	5898557	5898557.0	1	1	0.0
126	bc2123_HifiMAG	metabat2_10	bacteria_odb10	63.7	63.7	0.0	4.8	31.5	124	113640	113640	0.000%	37	78.1	3.49	Gradient Boost (General Model)	11	0.891	113640	282.0956386292835	3032556	0.59	3210	None	3164	3034	37	family	0.84	0.81	0.19	0.23	0.66	0.74	0.6	True	37	37	37	37	37	26	3032556	3032556	3032556	3032556	3032556	2579218	37	195785	3032556	59.4	113640	45494	106265.0	11	30	0.0
127	bc2123_HifiMAG	metabat2_11	bacteria_odb10	96.0	96.0	0.0	2.4	1.6	124	1274751	1274751	0.000%	12	83.4	0.79	Neural Network (Specific Model)	11	0.843	1274751	325.4590814196242	5535999	0.74	4790	None	4830	4749	12	kingdom	1.0	0.98	0.0	0.0	0.0	0.95	0.93	True	12	12	12	12	12	10	5535999	5535999	5535999	5535999	5535999	5455247	12	1700732	5535999	73.82	1274751	384531	1033277.9	2	6	0.0
128	bc2123_HifiMAG	metabat2_4	bacteria_odb10	100.0	97.6	2.4	0.0	0.0	124	2833030	2833030	0.000%	5	100.0	0.08	Neural Network (Specific Model)	11	0.875	2833030	337.2769813807876	7008385	0.73	6069	None	6095	6049	5	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.95	True	5	5	5	5	5	5	7008385	7008385	7008385	7008385	7008385	7008385	5	2890768	7008385	73.46	2833030	782767	2452119.6	2	3	0.0
129	bc2123_HifiMAG	metabat2_5	bacteria_odb10	51.6	51.6	0.0	8.1	40.3	124	90898	90898	0.000%	67	64.4	1.88	Neural Network (Specific Model)	11	0.834	90898	284.99598796389165	5091972	0.73	4985	None	4902	4674	67	order	0.95	0.91	0.13	0.02	0.05	0.78	0.71	True	67	67	67	67	67	43	5091972	5091972	5091972	5091972	5091972	4174519	67	203641	5091972	73.03	90898	38745	100361.7	20	52	0.0
130	bc2123_HifiMAG	metabat2_7	bacteria_odb10	50.8	50.8	0.0	4.0	45.2	124	51599	51599	0.000%	53	32.4	0.04	Neural Network (Specific Model)	11	0.829	51599	275.801024428684	2525004	0.72	2538	None	2487	2427	53	kingdom	1.0	0.98	0.0	0.0	0.0	0.93	0.91	True	53	53	53	53	53	21	2525004	2525004	2525004	2525004	2525004	1301046	53	85052	2525004	72.07	51599	34380	51359.6	21	46	0.0
131	bc2123_HifiMAG	semibin2_10	bacteria_odb10	25.8	25.8	0.0	8.1	66.1	124	38472	38472	0.000%	41	23.76	0.06	Neural Network (Specific Model)	11	0.816	38472	246.58024691358025	1463227	0.72	1620	None	1604	1520	41	kingdom	1.0	0.95	0.0	0.0	0.0	0.94	0.89	True	41	41	41	41	31	7	1463227	1463227	1463227	1463227	1254982	404018	41	67363	1463227	72.18	38472	24114	40507.7	15	34	0.0
132	bc2123_HifiMAG	semibin2_2	bacteria_odb10	84.7	83.1	1.6	1.6	13.7	124	540712	540712	0.000%	27	82.33	4.82	Neural Network (Specific Model)	11	0.845	540712	296.9733014177868	5715057	0.72	5431	None	5461	5348	27	kingdom	1.0	0.98	0.0	0.0	0.0	0.96	0.94	True	27	27	27	27	26	21	5715057	5715057	5715057	5715057	5694951	5524349	27	834346	5715057	71.53	540712	86276	491340.3	5	16	0.0
133	bc2123_HifiMAG	semibin2_4	bacteria_odb10	51.6	51.6	0.0	8.9	39.5	124	46623	46623	0.000%	59	50.43	0.1	Gradient Boost (General Model)	11	0.866	46623	274.8440366972477	2478614	0.71	2616	None	2537	2415	59	family	0.89	0.85	0.15	0.18	0.46	0.78	0.67	True	59	59	59	59	47	14	2478614	2478614	2478614	2478614	2248574	1056620	59	128966	2478614	70.72	46623	25471	54684.4	18	47	0.0
134	bc2123_HifiMAG	semibin2_5	bacteria_odb10	51.6	51.6	0.0	9.7	38.7	124	47857	47857	0.000%	47	35.04	0.15	Neural Network (Specific Model)	11	0.872	47857	273.43301642178045	2169521	0.7	2314	None	2300	2207	47	order	0.94	0.91	0.12	0.02	0.05	0.87	0.79	True	47	47	47	47	44	16	2169521	2169521	2169521	2169521	2109066	1064920	47	116538	2169521	69.86	47857	32802	53364.1	17	39	0.0
135	bc2123_HifiMAG	semibin2_6	bacteria_odb10	30.6	30.6	0.0	9.7	59.7	124	51603	51603	0.000%	35	27.18	0.74	Neural Network (Specific Model)	11	0.819	51603	253.1314387211368	1560744	0.72	1689	None	1667	1619	35	kingdom	1.0	0.97	0.0	0.0	0.0	0.95	0.93	True	35	35	35	35	26	12	1560744	1560744	1560744	1560744	1370774	839945	35	93877	1560744	71.85	51603	24425	55153.4	11	28	0.0
136	bc2123_lorbin	bin_0	bacteria_odb10	98.4	98.4	0.0	0.8	0.8	124	4029856	4029856	0.000%	1	99.96	0.0	Neural Network (Specific Model)	11	0.876	4029856	324.66023697988425	4029856	0.58	3629	None	3679	3634	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.97	0.96	True	1	1	1	1	1	1	4029856	4029856	4029856	4029856	4029856	4029856	1	4029856	4029856	57.87	4029856	4029856	4029856.0	1	1	0.0
137	bc2123_lorbin	bin_1	bacteria_odb10	100.0	98.4	1.6	0.0	0.0	124	8224033	8224033	0.000%	1	100.0	0.02	Neural Network (Specific Model)	11	0.887	8224033	351.6672441172225	8224033	0.73	6927	None	6933	6895	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.94	0.94	True	1	1	1	1	1	1	8224033	8224033	8224033	8224033	8224033	8224033	1	8224033	8224033	72.58	8224033	8224033	8224033.0	1	1	0.0
138	bc2123_lorbin	bin_2	bacteria_odb10	97.6	96.8	0.8	1.6	0.8	124	4240631	4240631	0.000%	1	100.0	0.27	Neural Network (Specific Model)	11	0.9	4240631	338.7967047568429	4240631	0.73	3763	None	3790	3693	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.82	0.8	True	1	1	1	1	1	1	4240631	4240631	4240631	4240631	4240631	4240631	1	4240631	4240631	72.53	4240631	4240631	4240631.0	1	1	0.0
139	bc2123_lorbin	bin_3	bacteria_odb10	98.4	85.5	12.9	1.6	0.0	124	3909435	3909435	0.000%	13	100.0	19.66	Neural Network (Specific Model)	11	0.857	3909435	303.74484304932736	7103695	0.71	6690	None	6736	6634	13	kingdom	1.0	0.98	0.0	0.0	0.0	0.97	0.95	True	13	13	13	13	13	12	7103695	7103695	7103695	7103695	7103695	7071488	13	3909435	7103695	71.45	3909435	154815	2785799.5	1	5	0.0
140	bc2123_lorbin	bin_4	bacteria_odb10	54.8	54.0	0.8	5.6	39.6	124	54681	54681	0.000%	93	51.84	7.45	Neural Network (Specific Model)	11	0.822	54681	265.3734140152255	4947319	0.71	5123	None	5079	4874	93	kingdom	1.0	0.96	0.0	0.0	0.0	0.92	0.89	True	93	93	93	92	77	31	4947319	4947319	4947319	4938357	4623553	2961773	93	497491	4947319	71.09	54681	28098	113591.6	22	71	0.0
141	bc2123_lorbin	bin_5	bacteria_odb10	56.4	55.6	0.8	4.0	39.6	124	140422	140422	0.000%	24	28.72	1.29	Neural Network (Specific Model)	11	0.822	140422	298.55627813906955	2173645	0.73	1999	None	1994	1922	24	kingdom	1.0	0.96	0.0	0.0	0.0	0.93	0.9	True	24	24	24	24	18	12	2173645	2173645	2173645	2173645	2060288	1825198	24	579261	2173645	73.16	140422	44117	236040.3	4	15	0.0
142	bc2123_lorbin	bin_6	bacteria_odb10	100.0	0.0	100.0	0.0	0.0	124	6953713	6953713	0.000%	3	99.84	97.95	Neural Network (Specific Model)	11	0.874	6953713	341.2600284270373	14816416	0.73	12664	None	12724	12624	3	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.96	True	3	3	3	3	3	3	14816416	14816416	14816416	14816416	14816416	14816416	3	6975812	14816416	73.45	6953713	6953713	6600965.7	2	2	0.0
143	bc2123_lorbin	bin_7	bacteria_odb10	84.7	83.1	1.6	1.6	13.7	124	369697	369697	0.000%	23	71.93	1.01	Neural Network (Specific Model)	11	0.858	369697	323.0500852514919	5288411	0.73	4692	None	4706	4647	23	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.95	True	23	23	23	23	22	17	5288411	5288411	5288411	5288411	5264069	5084934	23	1532035	5288411	73.34	369697	104964	651630.2	4	13	0.0
144	bc2123_lorbin	bin_8	bacteria_odb10	33.9	33.9	0.0	4.8	61.3	124	200894	200894	0.000%	37	53.0	1.82	Neural Network (Specific Model)	11	0.828	200894	302.1967351533915	3879737	0.74	3553	None	3569	3420	37	kingdom	1.0	0.96	0.0	0.0	0.0	0.93	0.89	True	37	37	37	37	27	21	3879737	3879737	3879737	3879737	3699608	3486932	37	391470	3879737	74.15	200894	42765	212045.9	7	22	0.0
145	bc2123_lorbin	bin_9	bacteria_odb10	25.0	25.0	0.0	6.5	68.5	124	45240	45240	0.000%	78	39.87	0.65	Neural Network (Specific Model)	11	0.829	45240	270.9144609425436	3022861	0.73	3098	None	3034	2891	78	order	0.96	0.91	0.19	0.02	0.04	0.78	0.71	True	78	78	78	78	51	20	3022861	3022861	3022861	3022861	2472008	1348362	78	135370	3022861	73.14	45240	22773	50648.6	24	62	0.0
146	bc2123_metawgs	bc2123_metaWGS_bin_15	bacteria_odb10	98.4	98.4	0.0	0.8	0.8	124	4029856	4029856	0.000%	3	100.0	0.0	Neural Network (Specific Model)	11	0.877	4029856	320.0346781504986	4824045	0.58	4412	None	4474	4398	3	family	0.98	0.97	0.04	0.04	0.07	0.97	0.94	True	3	3	3	3	3	2	4824045	4824045	4824045	4824045	4824045	4782474	3	4029856	4824045	57.73	4029856	752618	3484192.5	1	2	0.0
147	bc2123_metawgs	bc2123_metaWGS_bin_195	bacteria_odb10	41.1	35.5	5.6	4.8	54.1	124	69924	69924	0.000%	90	61.73	9.05	Neural Network (Specific Model)	11	0.828	69924	268.95538608198285	5099057	0.71	5245	None	5232	5066	90	kingdom	1.0	0.97	0.0	0.0	0.0	0.95	0.92	True	90	90	90	89	77	38	5099057	5099057	5099057	5090095	4845955	3431836	90	227484	5099057	71.45	69924	30961	84559.5	23	68	0.0
148	bc2123_metawgs	bc2123_metaWGS_bin_255	bacteria_odb10	98.4	97.6	0.8	1.6	0.0	124	3909435	3909435	0.000%	2	99.99	0.61	Neural Network (Specific Model)	11	0.86	3909435	307.8751116669645	6000360	0.71	5597	None	5636	5548	2	kingdom	1.0	0.98	0.0	0.0	0.0	0.97	0.95	True	2	2	2	2	2	2	6000360	6000360	6000360	6000360	6000360	6000360	2	3909435	6000360	71.4	3909435	2090925	3275745.0	1	2	0.0
149	bc2123_metawgs	bc2123_metaWGS_bin_31	bacteria_odb10	60.5	57.3	3.2	2.4	37.1	124	183525	183525	0.000%	66	78.57	3.97	Neural Network (Specific Model)	11	0.826	183525	300.9842704755017	6029955	0.74	5531	None	5532	5291	66	kingdom	1.0	0.96	0.0	0.0	0.0	0.93	0.89	True	66	66	66	66	46	31	6029955	6029955	6029955	6029955	5682046	5122142	66	579261	6029955	73.85	183525	37427	219331.2	10	39	0.0
150	bc2123_metawgs	bc2123_metaWGS_bin_32	bacteria_odb10	100.0	98.4	1.6	0.0	0.0	124	8224033	8224033	0.000%	3	100.0	0.02	Neural Network (Specific Model)	11	0.887	8224033	350.7158798283262	8281893	0.73	6990	None	7000	6954	3	kingdom	1.0	0.99	0.0	0.0	0.0	0.94	0.93	True	3	3	2	2	2	2	8281893	8281893	8277145	8277145	8277145	8277145	3	8224033	8281893	72.55	8224033	8224033	8166920.6	1	1	0.0
151	bc2123_metawgs	bc2123_metaWGS_bin_373	bacteria_odb10	95.1	93.5	1.6	1.6	3.3	124	416013	416013	0.000%	28	84.29	0.7	Neural Network (Specific Model)	11	0.861	416013	324.2111632947977	6246598	0.73	5536	None	5553	5486	28	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.95	True	28	28	28	28	24	17	6246598	6246598	6246598	6246598	6169218	5914697	28	1532035	6246598	73.38	416013	104964	677702.1	4	14	0.0
152	bc2123_metawgs	bc2123_metaWGS_bin_44	bacteria_odb10	100.0	0.0	100.0	0.0	0.0	124	6975812	6975812	0.000%	2	100.0	96.75	Neural Network (Specific Model)	11	0.874	6975812	341.71008156058184	13929525	0.73	11893	None	11950	11855	2	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.96	True	2	2	2	2	2	2	13929525	13929525	13929525	13929525	13929525	13929525	2	6975812	13929525	73.44	6975812	6953713	6964780.0	1	2	0.0
153	bc2123_metawgs	bc2123_metaWGS_bin_6	bacteria_odb10	97.6	96.8	0.8	1.6	0.8	124	4240631	4240631	0.000%	1	100.0	0.27	Neural Network (Specific Model)	11	0.9	4240631	338.7967047568429	4240631	0.73	3763	None	3790	3693	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.82	0.8	True	1	1	1	1	1	1	4240631	4240631	4240631	4240631	4240631	4240631	1	4240631	4240631	72.53	4240631	4240631	4240631.0	1	1	0.0
154	bc2124_HifiMAG	complete_19	bacteria_odb10	99.2	98.4	0.8	0.8	0.0	124	5884299	5884299	0.000%	1	99.99	0.0	Neural Network (Specific Model)	11	0.869	5884299	328.8404316824051	5884299	0.71	5189	None	5189	5093	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	5884299	5884299	5884299	5884299	5884299	5884299	1	5884299	5884299	71.23	5884299	5884299	5884299.0	1	1	0.0
155	bc2124_HifiMAG	complete_5	bacteria_odb10	100.0	97.6	2.4	0.0	0.0	124	8294254	8294254	0.000%	1	100.0	1.97	Neural Network (Specific Model)	11	0.892	8294254	369.3327348892879	8294254	0.58	6684	None	6870	6591	1	kingdom	1.0	0.96	0.0	0.0	0.0	0.75	0.72	True	1	1	1	1	1	1	8294254	8294254	8294254	8294254	8294254	8294254	1	8294254	8294254	58.09	8294254	8294254	8294254.0	1	1	0.0
156	bc2124_HifiMAG	metabat2_10	bacteria_odb10	100.0	100.0	0.0	0.0	0.0	124	2884123	2884123	0.000%	2	96.68	0.42	Neural Network (Specific Model)	11	0.879	2884123	318.2851323828921	4792620	0.58	4419	None	4414	4339	2	genus	0.97	0.95	0.01	0.06	0.13	0.96	0.92	True	2	2	2	2	2	2	4792620	4792620	4792620	4792620	4792620	4792620	2	2884123	4792620	58.26	2884123	1908497	2495613.3	1	2	0.0
157	bc2124_HifiMAG	metabat2_15	bacteria_odb10	100.0	98.4	1.6	0.0	0.0	124	5540408	5540408	0.000%	3	100.0	0.0	Neural Network (Specific Model)	11	0.885	5540408	349.1385853939045	8217206	0.73	6956	None	6955	6912	3	kingdom	1.0	0.99	0.0	0.0	0.0	0.94	0.94	True	3	3	3	3	3	3	8217206	8217206	8217206	8217206	8217206	8217206	3	5540408	8217206	72.58	5540408	2143643	4329401.1	1	2	0.0
158	bc2124_HifiMAG	metabat2_6	bacteria_odb10	7.3	6.5	0.8	16.1	76.6	124	3977345	3977345	0.000%	10	0.0	17.93	Neural Network (Specific Model)	4	0.746	3977345	221.1070404172099	20283784	0.58	23010	None	16649	4065	10	kingdom	1.0	0.24	0.0	0.08	0.18	0.41	0.1	True	10	10	10	10	10	10	20283784	20283784	20283784	20283784	20283784	20283784	10	4825420	20283784	58.18	3977345	810820	3531893.4	3	6	0.0
159	bc2124_HifiMAG	metabat2_7	bacteria_odb10	4.0	4.0	0.0	9.7	86.3	124	3792915	3792915	0.000%	6	0.01	8.85	Neural Network (Specific Model)	4	0.739	3792915	216.48717789506364	14032568	0.58	16105	None	10677	2912	6	kingdom	1.0	0.27	0.0	0.08	0.16	0.42	0.11	True	6	6	6	6	6	6	14032568	14032568	14032568	14032568	14032568	14032568	6	4432023	14032568	57.93	3792915	1089202	3072478.9	2	5	0.0
160	bc2124_HifiMAG	metabat2_9	bacteria_odb10	5.6	4.8	0.8	21.0	73.4	124	1792497	1792497	0.000%	31	0.0	35.76	Neural Network (Specific Model)	4	0.746	1792497	199.3116301080058	28481470	0.56	35924	None	34433	5921	31	kingdom	1.0	0.17	0.0	0.07	0.15	0.42	0.07	True	31	31	31	31	31	29	28481470	28481470	28481470	28481470	28481470	28395505	31	3327003	28481470	56.27	1792497	578642	1769700.6	6	18	0.0
161	bc2124_HifiMAG	semibin2_2	bacteria_odb10	44.3	43.5	0.8	8.9	46.8	124	52525	52525	0.000%	95	62.61	1.66	Neural Network (Specific Model)	11	0.824	52525	279.774046533941	4232760	0.7	4169	None	4039	3880	95	kingdom	1.0	0.96	0.0	0.0	0.0	0.86	0.82	True	95	95	95	94	76	30	4232760	4232760	4232760	4224914	3861792	2253980	95	152176	4232760	69.88	52525	26507	60401.9	28	74	0.0
162	bc2124_HifiMAG	semibin2_3	bacteria_odb10	8.1	8.1	0.0	19.4	72.5	124	74180	74180	0.000%	371	0.08	12.72	Neural Network (Specific Model)	4	0.85	74180	198.2146195716483	23196584	0.52	33804	None	22967	5408	370	kingdom	1.0	0.24	0.0	0.06	0.13	0.41	0.1	True	371	371	371	371	348	202	23196584	23196584	23196584	23196584	22717465	17307627	371	298690	23196584	52.36	74180	35036	84422.7	108	288	0.0
163	bc2124_HifiMAG	semibin2_4	bacteria_odb10	29.0	29.0	0.0	6.5	64.5	124	34324	34324	0.000%	24	21.42	0.22	Neural Network (Specific Model)	11	0.842	34324	257.70858524788395	755889	0.69	827	None	795	752	24	family	0.89	0.84	0.09	0.04	0.07	0.92	0.78	True	24	24	24	23	18	1	755889	755889	755889	747645	653847	63585	24	63585	755889	68.85	34324	21178	36156.4	9	20	0.0
164	bc2124_lorbin	bin_0	bacteria_odb10	100.0	97.6	2.4	0.0	0.0	124	8294254	8294254	0.000%	1	100.0	1.97	Neural Network (Specific Model)	11	0.891	8294254	369.4402694610778	8294254	0.58	6680	None	6872	6589	1	kingdom	1.0	0.96	0.0	0.0	0.0	0.75	0.72	True	1	1	1	1	1	1	8294254	8294254	8294254	8294254	8294254	8294254	1	8294254	8294254	58.09	8294254	8294254	8294254.0	1	1	0.0
165	bc2124_lorbin	bin_1	bacteria_odb10	97.6	96.8	0.8	0.8	1.6	124	1390012	1390012	0.000%	5	82.8	0.04	Neural Network (Specific Model)	11	0.862	1390012	322.728777488768	4740819	0.71	4229	None	4225	4136	5	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	5	5	5	5	5	5	4740819	4740819	4740819	4740819	4740819	4740819	5	1736461	4740819	71.12	1390012	584403	1242002.4	2	4	0.0
166	bc2124_lorbin	bin_10	bacteria_odb10	1.6	1.6	0.0	6.5	91.9	124	113527	113527	0.000%	70	0.0	10.86	Neural Network (Specific Model)	4	0.752	113527	230.9156546331725	5491570	0.59	6011	None	4903	1013	70	kingdom	1.0	0.21	0.0	0.13	0.3	0.42	0.09	True	70	70	70	70	57	32	5491570	5491570	5491570	5491570	5223509	4273756	70	446622	5491570	59.06	113527	35519	167782.6	13	48	0.0
167	bc2124_lorbin	bin_11	bacteria_odb10	2.4	2.4	0.0	2.4	95.2	124	1006945	1006945	0.000%	13	2.13	10.19	Neural Network (Specific Model)	4	0.714	1006945	187.91470504145624	8181493	0.56	10493	None	7928	1654	13	kingdom	1.0	0.21	0.0	0.05	0.09	0.41	0.09	True	13	13	13	13	13	13	8181493	8181493	8181493	8181493	8181493	8181493	13	2315308	8181493	55.89	1006945	267969	1339772.7	3	8	0.0
168	bc2124_lorbin	bin_12	bacteria_odb10	1.6	1.6	0.0	0.8	97.6	124	126287	126287	0.000%	20	9.25	6.11	Neural Network (Specific Model)	4	0.758	126287	186.240545294635	1656328	0.55	2274	None	2094	421	20	kingdom	1.0	0.2	0.0	0.05	0.1	0.42	0.08	True	20	20	20	20	19	13	1656328	1656328	1656328	1656328	1637620	1432848	20	247928	1656328	55.41	126287	37773	128121.5	5	15	0.0
169	bc2124_lorbin	bin_13	bacteria_odb10	0.8	0.8	0.0	4.0	95.2	124	105146	105146	0.000%	37	0.68	8.33	Neural Network (Specific Model)	4	0.723	105146	212.60346020761244	2525711	0.6	2890	None	2018	524	36	kingdom	1.0	0.26	0.0	0.08	0.18	0.42	0.11	True	37	37	37	37	33	16	2525711	2525711	2525711	2525711	2450023	1894769	37	310886	2525711	60.03	105146	30844	123795.0	8	27	0.0
170	bc2124_lorbin	bin_14	bacteria_odb10	0.8	0.8	0.0	1.6	97.6	124	80965	80965	0.000%	5	8.38	0.04	Neural Network (Specific Model)	4	0.72	80965	198.44	409335	0.56	500	None	476	92	5	kingdom	1.0	0.19	0.0	0.11	0.24	0.42	0.08	True	5	5	5	5	5	5	409335	409335	409335	409335	409335	409335	5	138580	409335	56.3	80965	55450	93000.1	2	5	0.0
171	bc2124_lorbin	bin_15	bacteria_odb10	5.6	5.6	0.0	11.3	83.1	124	111335	111335	0.000%	163	0.2	6.09	Neural Network (Specific Model)	4	0.76	111335	206.8476693897165	13451805	0.57	16648	None	15153	2307	160	kingdom	1.0	0.15	0.0	0.11	0.25	0.41	0.06	True	163	163	163	163	148	108	13451805	13451805	13451805	13451805	13166713	11679761	163	271606	13451805	57.0	111335	41916	118373.5	43	118	0.0
172	bc2124_lorbin	bin_16	bacteria_odb10	0.8	0.8	0.0	0.0	99.2	124	133486	133486	0.000%	3	6.07	0.01	Neural Network (Specific Model)	11	0.614	133486	168.98606271777004	235691	0.59	287	None	168	62	3	kingdom	0.98	0.36	0.0	0.0	0.0	0.39	0.14	True	3	3	3	3	3	2	235691	235691	235691	235691	235691	198931	3	133486	235691	59.05	133486	36760	99506.8	1	3	0.0
173	bc2124_lorbin	bin_2	bacteria_odb10	90.3	88.7	1.6	2.4	7.3	124	187949	187949	0.000%	60	87.33	0.15	Neural Network (Specific Model)	11	0.864	187949	320.26297221813905	7543396	0.73	6803	None	6776	6677	60	kingdom	1.0	0.99	0.0	0.0	0.0	0.94	0.93	True	60	60	60	60	54	43	7543396	7543396	7543396	7543396	7417123	7006219	60	424035	7543396	72.63	187949	58615	210066.1	13	39	0.0
174	bc2124_lorbin	bin_22	bacteria_odb10	0.0	0.0	0.0	0.0	100.0	124	131252	131252	0.000%	1	4.93	0.0	Neural Network (Specific Model)	4	0.735	131252	214.7483443708609	131252	0.58	151	None	178	32	1	kingdom	1.0	0.18	0.0	0.22	0.52	0.39	0.07	True	1	1	1	1	1	1	131252	131252	131252	131252	131252	131252	1	131252	131252	58.41	131252	131252	131252.0	1	1	0.0
175	bc2124_lorbin	bin_23	bacteria_odb10	0.0	0.0	0.0	0.0	100.0	124	159327	159327	0.000%	1	2.54	0.0	Neural Network (Specific Model)	4	0.734	159327	195.91542288557213	159327	0.58	201	None	202	19	1	kingdom	1.0	0.09	0.0	0.0	0.0	0.4	0.04	True	1	1	1	1	1	1	159327	159327	159327	159327	159327	159327	1	159327	159327	58.36	159327	159327	159327.0	1	1	0.0
