	sample	Bin	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings	n_genes_called	n_genes_mapped	n_contigs	taxonomic_level	proportion_genes_retained_in_major_clades	genes_retained_index	clade_separation_score	contamination_portion	n_effective_surplus_clades	mean_hit_identity	reference_representation_score	pass.GUNC	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N90	auN	L50	L90	# N's per 100 kbp
208	bc2170_HifiMAG	complete_5	bacteria_odb10	97.6	97.6	0.0	2.4	0.0	124	4107963	4107963	0.000%	1	99.99	0.74	Neural Network (Specific Model)	11	0.899	4107963	343.3339827442249	4107963	0.65	3593	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium sediminis	GCF_013623905.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium sediminis	97.15	0.879	GCF_013623905.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium sediminis	97.15	0.879	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_026013965.1, s__Brevibacterium sp026013965, 95.0, 94.13, 0.821; GCF_025506275.1, s__Brevibacterium permense_A, 95.0, 93.98, 0.803; GCF_013280495.1, s__Brevibacterium permense, 95.0, 93.98, 0.798; GCF_900169265.1, s__Brevibacterium iodinum, 95.0, 93.95, 0.795; GCF_011617465.1, s__Brevibacterium pigmentatum, 95.0, 91.54, 0.77; GCF_001570805.1, s__Brevibacterium epidermidis, 95.0, 90.99, 0.769; GCF_012844365.1, s__Brevibacterium sp012844365, 95.0, 90.99, 0.741; GCF_900169165.1, s__Brevibacterium linens, 95.0, 90.97, 0.683; GCF_900105315.1, s__Brevibacterium siliguriense, 95.0, 90.33, 0.709; GCF_011617705.1, s__Brevibacterium limosum, 95.0, 89.8, 0.677; GCF_004745485.1, s__Brevibacterium sp004745485, 95.0, 87.8, 0.605; GCF_026168515.1, s__Brevibacterium spongiae, 95.0, 86.75, 0.531; GCF_004745075.1, s__Brevibacterium sp004745075, 95.0, 85.06, 0.416; GCF_013623835.1, s__Brevibacterium oceani, 95.0, 84.95, 0.411; GCF_011617245.1, s__Brevibacterium atlanticum, 95.0, 84.87, 0.4; GCA_019117545.1, s__Brevibacterium intestinavium, 95.0, 84.42, 0.37; GCF_017808105.1, s__Brevibacterium renqingii, 95.0, 83.72, 0.363; GCF_021023135.1, s__Brevibacterium sp021023135, 95.0, 81.73, 0.239; GCF_021117425.1, s__Brevibacterium zhoupengii, 95.0, 79.86, 0.154	96.74	11.0			3599	3556	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.89	0.88	True	1	1	1	1	1	1	4107963	4107963	4107963	4107963	4107963	4107963	1	4107963	4107963	64.61	4107963	4107963	4107963.0	1	1	0.0
209	bc2170_HifiMAG	complete_6	bacteria_odb10	100.0	99.2	0.8	0.0	0.0	124	4778734	4778734	0.000%	1	100.0	0.1	Neural Network (Specific Model)	11	0.881	4778734	321.64087891966125	4778734	0.54	4369	None	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Advenella;s__											d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Advenella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_004217095.1, s__Advenella incenata, 95.0, 88.12, 0.693; GCF_014897675.1, s__Advenella sp003533245, 95.0, 87.81, 0.644; GCA_023423975.1, s__Advenella sp023423975, 95.0, 87.04, 0.599; GCF_000219915.2, s__Advenella kashmirensis, 95.0, 86.88, 0.648; GCF_000521505.1, s__Advenella mimigardefordensis, 95.0, 84.27, 0.441; GCF_002810445.1, s__Advenella sp002810445, 95.0, 82.34, 0.319	97.66	11.0	0.98915	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	4306	4216	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	4778734	4778734	4778734	4778734	4778734	4778734	1	4778734	4778734	54.37	4778734	4778734	4778734.0	1	1	0.0
210	bc2170_HifiMAG	complete_7	bacteria_odb10	97.6	97.6	0.0	2.4	0.0	124	4161369	4161369	0.000%	1	100.0	0.45	Neural Network (Specific Model)	11	0.899	4161369	340.21804306350504	4161369	0.65	3669	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium sediminis	GCF_013623905.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium sediminis	97.16	0.875	GCF_013623905.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium sediminis	97.16	0.875	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_025506275.1, s__Brevibacterium permense_A, 95.0, 94.0, 0.807; GCF_026013965.1, s__Brevibacterium sp026013965, 95.0, 93.99, 0.82; GCF_013280495.1, s__Brevibacterium permense, 95.0, 93.98, 0.793; GCF_900169265.1, s__Brevibacterium iodinum, 95.0, 93.95, 0.794; GCF_011617465.1, s__Brevibacterium pigmentatum, 95.0, 91.54, 0.772; GCF_001570805.1, s__Brevibacterium epidermidis, 95.0, 90.99, 0.766; GCF_012844365.1, s__Brevibacterium sp012844365, 95.0, 90.99, 0.738; GCF_900169165.1, s__Brevibacterium linens, 95.0, 90.97, 0.686; GCF_900105315.1, s__Brevibacterium siliguriense, 95.0, 90.48, 0.72; GCF_011617705.1, s__Brevibacterium limosum, 95.0, 89.7, 0.669; GCF_004745485.1, s__Brevibacterium sp004745485, 95.0, 87.87, 0.609; GCF_026168515.1, s__Brevibacterium spongiae, 95.0, 86.5, 0.513; GCF_004745075.1, s__Brevibacterium sp004745075, 95.0, 85.16, 0.427; GCF_013623835.1, s__Brevibacterium oceani, 95.0, 84.86, 0.401; GCF_011617245.1, s__Brevibacterium atlanticum, 95.0, 84.52, 0.39; GCA_019117545.1, s__Brevibacterium intestinavium, 95.0, 84.51, 0.374; GCF_017808105.1, s__Brevibacterium renqingii, 95.0, 83.79, 0.37; GCF_021023135.1, s__Brevibacterium sp021023135, 95.0, 81.74, 0.234; GCF_018137945.1, s__Brevibacterium sp018137945, 95.0, 80.21, 0.152; GCF_021117425.1, s__Brevibacterium zhoupengii, 95.0, 80.01, 0.151; GCF_900169275.1, s__Brevibacterium casei, 95.0, 79.89, 0.151	96.7	11.0			3664	3586	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	4161369	4161369	4161369	4161369	4161369	4161369	1	4161369	4161369	64.53	4161369	4161369	4161369.0	1	1	0.0
211	bc2170_HifiMAG	metabat2_10	bacteria_odb10	88.7	87.9	0.8	2.4	8.9	124	761491	761491	0.000%	11	83.04	0.28	Neural Network (Specific Model)	11	0.881	761491	318.6718293395675	3706894	0.73	3422	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__						GCF_027921985.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium conglomeratum	89.05	0.529	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_019119915.1, s__Brachybacterium intestinipullorum, 95.0, 88.45, 0.475; GCA_027322375.1, s__Brachybacterium sp027322375, 95.0, 86.77, 0.262; GCA_012799425.1, s__Brachybacterium sp012799425, 95.0, 85.3, 0.18; GCA_030451965.1, s__Brachybacterium sp030451965, 95.0, 84.65, 0.206; GCA_030457675.1, s__Brachybacterium sp030457675, 95.0, 84.37, 0.204; GCF_014204755.1, s__Brachybacterium aquaticum, 95.0, 84.1, 0.327; GCF_003355475.1, s__Brachybacterium saurashtrense, 95.0, 83.77, 0.295; GCF_002407065.1, s__Brachybacterium ginsengisoli, 95.0, 83.75, 0.299; GCF_000023405.1, s__Brachybacterium faecium, 95.0, 83.33, 0.271; GCF_900184245.1, s__Brachybacterium massiliense, 95.0, 83.31, 0.27; GCF_014400405.1, s__Brachybacterium sp014400405, 95.0, 83.01, 0.236; GCF_003347015.1, s__Brachybacterium sp003347015, 95.0, 82.79, 0.236; GCF_002407185.1, s__Brachybacterium vulturis, 95.0, 82.66, 0.238; GCF_947500705.1, s__Brachybacterium sp947500705, 95.0, 82.55, 0.224; GCF_002216795.1, s__Brachybacterium avium, 95.0, 82.53, 0.239; GCF_017876515.1, s__Brachybacterium fresconis, 95.0, 81.66, 0.205; GCF_017876545.1, s__Brachybacterium sacelli, 95.0, 81.49, 0.213; GCF_005490785.1, s__Brachybacterium sp005490785, 95.0, 81.42, 0.174; GCF_014897585.1, s__Brachybacterium tyrofermentans, 95.0, 81.41, 0.181; GCF_001969445.1, s__Brachybacterium sp001969445, 95.0, 81.26, 0.198; GCF_000225825.1, s__Brachybacterium squillarum, 95.0, 81.23, 0.171; GCF_002332425.1, s__Brachybacterium alimentarium, 95.0, 81.0, 0.178; GCF_014897705.1, s__Brachybacterium sp014897705, 95.0, 80.71, 0.18	85.18	11.0	0.9887	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	3448	3357	11	family	0.89	0.87	0.08	0.03	0.06	0.85	0.73	True	11	11	11	11	11	8	3706894	3706894	3706894	3706894	3706894	3602036	11	809149	3706894	72.53	761491	436569	650287.8	3	5	0.0
212	bc2170_HifiMAG	metabat2_5	bacteria_odb10	98.4	95.2	3.2	1.6	0.0	124	4814319	4814319	0.000%	2	99.98	3.14	Neural Network (Specific Model)	11	0.888	4814319	362.4663809664549	8272383	0.58	6767	None	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_D;s__						GCF_003851045.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_D;s__Paenibacillus_D sp003851045	93.38	0.749	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_D;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree		91.26	11.0	0.99634	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	6949	6669	2	family	0.96	0.92	0.01	0.03	0.06	0.76	0.7	True	2	2	2	2	2	2	8272383	8272383	8272383	8272383	8272383	8272383	2	4814319	8272383	57.97	4814319	3458064	4247370.3	1	2	0.0
213	bc2170_HifiMAG	metabat2_6	bacteria_odb10	87.9	87.9	0.0	2.4	9.7	124	420560	420560	0.000%	26	82.04	1.41	Neural Network (Specific Model)	11	0.846	420560	311.5632645259939	5767089	0.46	5232	None	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus polysaccharolyticus	GCF_900102085.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus polysaccharolyticus	95.71	0.832	GCF_900102085.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus polysaccharolyticus	95.71	0.832	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_007680605.1, s__Paenibacillus xylanexedens_B, 95.0, 94.31, 0.819; GCF_023714295.1, s__Paenibacillus polysaccharolyticus_A, 95.0, 94.01, 0.796; GCF_003719335.1, s__Paenibacillus amylolyticus_D, 95.0, 91.96, 0.784; GCF_948329825.1, s__Paenibacillus sp017512705, 95.0, 84.22, 0.347; GCF_003217495.1, s__Paenibacillus barcinonensis, 95.0, 83.9, 0.334; GCF_014639235.1, s__Paenibacillus silvae, 95.0, 83.78, 0.367; GCF_024159265.1, s__Paenibacillus sp024159265, 95.0, 82.31, 0.184; GCF_030815985.1, s__Paenibacillus sp030815985, 95.46, 82.06, 0.177; GCA_022836915.1, s__Paenibacillus sp900101225, 95.0, 82.03, 0.176; GCF_029689945.1, s__Paenibacillus amylolyticus_E, 95.0, 82.02, 0.172; GCF_008386395.1, s__Paenibacillus amylolyticus_B, 95.0, 81.92, 0.178; GCF_001908275.1, s__Paenibacillus xylanexedens_A, 96.14, 81.9, 0.176; GCF_000316035.1, s__Paenibacillus sp000316035, 95.84, 81.68, 0.173; GCF_002968835.1, s__Paenibacillus sp002968835, 95.0, 81.62, 0.176; GCF_007676705.1, s__Paenibacillus xylanexedens_C, 95.0, 81.38, 0.163; GCF_001570725.1, s__Paenibacillus amylolyticus_A, 95.0, 81.34, 0.159; GCF_026013365.1, s__Paenibacillus sp026013365, 95.0, 81.33, 0.162; GCF_012912005.1, s__Paenibacillus sp012912005, 95.0, 81.33, 0.151; GCF_017874615.1, s__Paenibacillus xylanexedens, 95.0, 81.24, 0.177; GCF_004001025.1, s__Paenibacillus amylolyticus, 96.21, 81.23, 0.169; GCF_001955855.1, s__Paenibacillus sp001955855, 95.1, 81.21, 0.161; GCF_018614975.1, s__Paenibacillus polymyxa_E, 95.0, 81.09, 0.164	86.12	11.0			5266	5139	26	kingdom	1.0	0.98	0.0	0.0	0.0	0.94	0.91	True	26	26	26	26	26	24	5767089	5767089	5767089	5767089	5767089	5674009	26	794485	5767089	45.91	420560	113358	403985.8	5	18	0.0
214	bc2170_HifiMAG	metabat2_8	bacteria_odb10	91.1	91.1	0.0	4.8	4.1	124	690616	690616	0.000%	4	68.32	0.13	Neural Network (Specific Model)	11	0.901	690616	331.819823434992	2749339	0.64	2492	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium sediminis	GCF_013623905.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium sediminis	97.85	0.88	GCF_013623905.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium sediminis	97.85	0.88	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_025506275.1, s__Brevibacterium permense_A, 95.0, 94.92, 0.828; GCF_013280495.1, s__Brevibacterium permense, 95.0, 94.5, 0.759; GCF_900169265.1, s__Brevibacterium iodinum, 95.0, 94.35, 0.725; GCF_026013965.1, s__Brevibacterium sp026013965, 95.0, 94.26, 0.791; GCF_900169165.1, s__Brevibacterium linens, 95.0, 91.63, 0.703; GCF_011617465.1, s__Brevibacterium pigmentatum, 95.0, 91.57, 0.773; GCF_012844365.1, s__Brevibacterium sp012844365, 95.0, 91.48, 0.78; GCF_001570805.1, s__Brevibacterium epidermidis, 95.0, 91.09, 0.734; GCF_900105315.1, s__Brevibacterium siliguriense, 95.0, 90.67, 0.744; GCF_011617705.1, s__Brevibacterium limosum, 95.0, 89.89, 0.698; GCF_004745485.1, s__Brevibacterium sp004745485, 95.0, 88.99, 0.662; GCF_026168515.1, s__Brevibacterium spongiae, 95.0, 86.43, 0.551; GCF_004745075.1, s__Brevibacterium sp004745075, 95.0, 85.63, 0.449; GCF_011617245.1, s__Brevibacterium atlanticum, 95.0, 85.06, 0.437; GCA_019117545.1, s__Brevibacterium intestinavium, 95.0, 84.97, 0.351; GCF_013623835.1, s__Brevibacterium oceani, 95.0, 84.94, 0.442; GCF_017808105.1, s__Brevibacterium renqingii, 95.0, 84.18, 0.363; GCF_021023135.1, s__Brevibacterium sp021023135, 95.0, 82.27, 0.288; GCF_018137945.1, s__Brevibacterium sp018137945, 95.0, 81.16, 0.174; GCF_022748595.1, s__Brevibacterium sp022748595, 95.0, 80.85, 0.159; GCF_030453725.1, s__Brevibacterium sandarakinum_A, 95.0, 80.85, 0.151; GCF_900169065.1, s__Brevibacterium aurantiacum, 95.0, 80.65, 0.181; GCF_006489205.2, s__Brevibacterium sp006489205, 95.0, 80.56, 0.171; GCF_011927955.1, s__Brevibacterium marinum, 95.0, 80.55, 0.172; GCF_900169275.1, s__Brevibacterium casei, 95.0, 80.43, 0.167; GCF_021117425.1, s__Brevibacterium zhoupengii, 95.0, 80.39, 0.192; GCF_016892625.1, s__Brevibacterium sp016892625, 95.0, 80.14, 0.169; GCF_021532275.1, s__Brevibacterium sp021532275, 95.0, 80.08, 0.182; GCF_900105045.1, s__Brevibacterium sandarakinum, 95.0, 80.07, 0.162; GCF_016107655.1, s__Brevibacterium antiquum, 95.0, 80.03, 0.176; GCF_007558825.1, s__Brevibacterium aurantiacum_A, 95.0, 79.97, 0.177	92.23	11.0			2501	2421	4	kingdom	1.0	0.97	0.0	0.0	0.0	0.89	0.86	True	4	4	4	4	4	4	2749339	2749339	2749339	2749339	2749339	2749339	4	1284544	2749339	64.42	690616	333157	884757.3	2	4	0.0
215	bc2170_HifiMAG	semibin2_17	bacteria_odb10	6.5	6.5	0.0	9.7	83.8	124	71578	71578	0.000%	181	0.47	7.63	Neural Network (Specific Model)	4	0.76	71578	206.96546108434552	11914052	0.59	14737	None	Unclassified Archaea																		Insufficient number of amino acids in MSA (8.6%)	13130	2357	181	kingdom	1.0	0.18	0.0	0.09	0.2	0.42	0.08	True	181	181	181	181	177	106	11914052	11914052	11914052	11914052	11832309	9000733	181	231382	11914052	58.57	71578	39339	84820.0	56	145	0.0
216	bc2170_HifiMAG	semibin2_3	bacteria_odb10	89.5	89.5	0.0	6.5	4.0	124	298955	298955	0.000%	33	86.58	1.54	Neural Network (Specific Model)	11	0.835	298955	311.68030551009275	6143878	0.74	5499	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis flavescens	GCF_900141985.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis flavescens	97.7	0.878	GCF_900141985.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis flavescens	97.7	0.878	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_018316655.1, s__Nocardiopsis changdeensis, 95.0, 90.02, 0.615; GCF_030766825.1, s__Nocardiopsis sp030766825, 95.0, 88.97, 0.552; GCF_028882275.1, s__Nocardiopsis sp028882275, 95.0, 86.33, 0.435; GCA_000340945.1, s__Nocardiopsis synnemataformans, 95.0, 83.6, 0.228; GCF_014203695.1, s__Nocardiopsis algeriensis, 95.0, 83.54, 0.258; GCF_009830945.1, s__Nocardiopsis sp009830945, 95.0, 83.54, 0.222; GCA_002529455.1, s__Nocardiopsis fusca, 95.0, 83.46, 0.245; GCF_000092985.1, s__Nocardiopsis dassonvillei, 95.0, 83.42, 0.239; GCF_001905145.1, s__Nocardiopsis sp001905145, 95.0, 83.39, 0.227; GCF_000341065.1, s__Nocardiopsis halotolerans, 95.0, 83.23, 0.183; GCF_008638415.1, s__Nocardiopsis sinuspersici, 95.0, 83.19, 0.204; GCF_008638365.1, s__Nocardiopsis quinghaiensis, 95.0, 83.13, 0.222; GCF_012396365.1, s__Nocardiopsis alborubida, 95.0, 82.95, 0.236; GCF_026642255.1, s__Nocardiopsis nanhaiensis_A, 95.0, 82.83, 0.237; GCF_020741345.1, s__Nocardiopsis listeri_A, 95.0, 82.67, 0.157; GCA_018388625.1, s__Nocardiopsis eucommiae, 95.0, 82.33, 0.182; GCF_013410755.1, s__Nocardiopsis aegyptia, 95.0, 82.28, 0.185; GCF_014201115.1, s__Nocardiopsis metallicus, 95.0, 82.25, 0.171; GCF_024134545.1, s__Nocardiopsis exhalans, 95.08, 82.22, 0.169; GCF_001942255.1, s__Nocardiopsis sp001942255, 95.0, 82.19, 0.165; GCF_000341265.1, s__Nocardiopsis prasina, 95.0, 82.12, 0.19; GCF_030555055.1, s__Nocardiopsis sp030555055, 95.0, 82.06, 0.181; GCF_001279585.1, s__Nocardiopsis sp001279585, 95.0, 82.03, 0.174; GCF_018207095.1, s__Nocardiopsis sp018207095, 95.0, 82.01, 0.171; GCF_000341085.1, s__Nocardiopsis ganjiahuensis, 95.0, 81.92, 0.2; GCF_003386285.1, s__Nocardiopsis sp003386285, 95.0, 81.89, 0.174; GCF_014651695.1, s__Nocardiopsis terrae, 95.0, 81.87, 0.176; GCF_003634495.1, s__Nocardiopsis sp003634495, 95.0, 81.86, 0.184; GCF_000341225.1, s__Nocardiopsis alba, 95.0, 81.62, 0.167; GCF_000515115.1, s__Nocardiopsis sp000515115, 95.0, 81.62, 0.157; GCF_900143625.1, s__Nocardiopsis sp900143625, 95.0, 81.53, 0.159; GCF_001570765.1, s__Nocardiopsis listeri, 95.0, 81.39, 0.161; GCF_030271535.1, s__Nocardiopsis sp030271535, 95.0, 80.97, 0.158	83.38	11.0			5527	5367	33	kingdom	1.0	0.97	0.0	0.0	0.0	0.93	0.91	True	33	33	33	33	31	27	6143878	6143878	6143878	6143878	6106949	5953704	33	865632	6143878	73.66	298955	110479	344775.1	7	21	0.0
217	bc2170_HifiMAG	semibin2_5	bacteria_odb10	49.2	48.4	0.8	13.7	37.1	124	80565	80565	0.000%	96	75.39	6.37	Neural Network (Specific Model)	11	0.877	80565	279.0543130990415	5949327	0.68	6260	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Pseudonocardiaceae;g__Prauserella_A;s__						GCF_002240355.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Pseudonocardiaceae;g__Prauserella_A;s__Prauserella_A marina	90.93	0.726	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Pseudonocardiaceae;g__Prauserella_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree		54.86	11.0	0.9922	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	6179	5911	96	genus	0.91	0.87	0.11	0.03	0.05	0.92	0.8	True	96	96	96	96	84	41	5949327	5949327	5949327	5949327	5704710	4128875	96	239533	5949327	67.57	80565	31889	94549.0	24	72	0.0
218	bc2170_HifiMAG	semibin2_7_sub	bacteria_odb10	25.8	25.8	0.0	4.0	70.2	124	44599	44599	0.000%	35	25.48	3.6	Neural Network (Specific Model)	11	0.864	44599	297.2916666666667	1530234	0.73	1488	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__						GCF_027921985.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__Brachybacterium conglomeratum	87.77	0.47	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_019119915.1, s__Brachybacterium intestinipullorum, 95.0, 87.59, 0.356; GCA_027322375.1, s__Brachybacterium sp027322375, 95.0, 87.08, 0.165; GCA_030451965.1, s__Brachybacterium sp030451965, 95.0, 84.56, 0.162; GCA_030457675.1, s__Brachybacterium sp030457675, 95.0, 84.11, 0.179; GCF_014204755.1, s__Brachybacterium aquaticum, 95.0, 83.9, 0.25; GCF_003355475.1, s__Brachybacterium saurashtrense, 95.0, 83.7, 0.274; GCF_000023405.1, s__Brachybacterium faecium, 95.0, 83.18, 0.248; GCF_002407065.1, s__Brachybacterium ginsengisoli, 95.0, 83.12, 0.272; GCF_900184245.1, s__Brachybacterium massiliense, 95.0, 82.84, 0.244; GCF_002407185.1, s__Brachybacterium vulturis, 95.0, 82.36, 0.215; GCF_003347015.1, s__Brachybacterium sp003347015, 95.0, 82.14, 0.231; GCF_014400405.1, s__Brachybacterium sp014400405, 95.0, 82.11, 0.185; GCF_002216795.1, s__Brachybacterium avium, 95.0, 81.87, 0.205; GCF_017876515.1, s__Brachybacterium fresconis, 95.0, 81.8, 0.175; GCF_947500705.1, s__Brachybacterium sp947500705, 95.0, 81.55, 0.216; GCF_017876545.1, s__Brachybacterium sacelli, 95.0, 81.43, 0.188; GCF_014897585.1, s__Brachybacterium tyrofermentans, 95.0, 81.22, 0.181; GCF_001969445.1, s__Brachybacterium sp001969445, 95.0, 81.09, 0.186; GCF_014897705.1, s__Brachybacterium sp014897705, 95.0, 80.88, 0.171; GCF_002332425.1, s__Brachybacterium alimentarium, 95.0, 80.51, 0.161	19.62	11.0	0.98662		1501	1419	35	kingdom	1.0	0.95	0.0	0.0	0.0	0.83	0.78	True	35	35	35	35	27	8	1530234	1530234	1530234	1530234	1360923	663249	35	142732	1530234	72.52	44599	24506	61278.0	11	28	0.0
