	sample	Bin	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	n_genes_called	n_genes_mapped	n_contigs	taxonomic_level	proportion_genes_retained_in_major_clades	genes_retained_index	clade_separation_score	contamination_portion	n_effective_surplus_clades	mean_hit_identity	reference_representation_score	pass.GUNC	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N90	auN	L50	L90	# N's per 100 kbp
119	bc2162_lorbin	bin_67	bacteria_odb10	1.6	1.6	0.0	1.6	96.8	124	83634	83634	0.000%	7	7.53	0.0	Neural Network (Specific Model)	11	0.825	83634	280.3009259259259	438353	0.73	432	None	423	404	7	kingdom	1.0	0.96	0.0	0.0	0.0	0.78	0.74	True	7	7	7	7	7	3	438353	438353	438353	438353	438353	300321	7	120773	438353	73.4	83634	35282	81211.8	3	6	0.0
120	bc2162_lorbin	bin_68	bacteria_odb10	0.0	0.0	0.0	1.6	98.4	124	45767	45767	0.000%	24	12.22	0.28	Neural Network (Specific Model)	4	0.762	45767	209.5309396485867	1069199	0.57	1309	None	1127	204	24	kingdom	1.0	0.18	0.0	0.15	0.35	0.42	0.08	True	24	24	24	24	18	7	1069199	1069199	1069199	1069199	943861	528577	24	99023	1069199	57.06	45767	24804	56042.2	8	19	0.0
121	bc2162_lorbin	bin_69	bacteria_odb10	2.4	2.4	0.0	4.0	93.6	124	42923	42923	0.000%	135	1.09	5.41	Neural Network (Specific Model)	4	0.765	42923	198.73459275317435	4973494	0.57	6458	None	5710	890	131	kingdom	1.0	0.16	0.0	0.11	0.25	0.43	0.07	True	135	135	135	135	101	22	4973494	4973494	4973494	4973494	4305234	1417041	135	111425	4973494	57.28	42923	23065	44074.1	46	109	0.0
122	bc2162_lorbin	bin_7	bacteria_odb10	88.7	87.9	0.8	2.4	8.9	124	5763486	5763486	0.000%	1	86.12	0.28	Neural Network (Specific Model)	11	0.868	5763486	331.889463220676	5763486	0.73	5030	None	5046	5007	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.96	True	1	1	1	1	1	1	5763486	5763486	5763486	5763486	5763486	5763486	1	5763486	5763486	73.29	5763486	5763486	5763486.0	1	1	0.0
123	bc2162_lorbin	bin_70	bacteria_odb10	1.6	0.8	0.8	6.5	91.9	124	41620	41620	0.000%	458	0.57	10.54	Neural Network (Specific Model)	4	0.733	41620	177.25526444662097	17548845	0.56	24504	None	19520	4558	447	kingdom	1.0	0.23	0.0	0.04	0.08	0.42	0.1	True	458	458	458	455	339	86	17548845	17548845	17548845	17521181	15144935	6005918	458	187541	17548845	55.73	41620	23659	49757.3	148	366	0.0
124	bc2162_lorbin	bin_71	bacteria_odb10	0.8	0.8	0.0	1.6	97.6	124	1612020	1612020	0.000%	1	27.72	0.02	Neural Network (Specific Model)	11	0.851	1612020	318.7536534446764	1612020	0.75	1437	None	1448	1424	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.94	0.93	True	1	1	1	1	1	1	1612020	1612020	1612020	1612020	1612020	1612020	1	1612020	1612020	74.94	1612020	1612020	1612020.0	1	1	0.0
125	bc2162_lorbin	bin_74	bacteria_odb10	5.6	5.6	0.0	0.8	93.6	124	42135	42135	0.000%	19	8.41	0.07	Neural Network (Specific Model)	11	0.823	42135	279.13950276243094	733155	0.74	724	None	711	686	19	kingdom	1.0	0.96	0.0	0.0	0.0	0.78	0.75	True	19	19	19	19	14	3	733155	733155	733155	733155	635340	262483	19	123743	733155	73.63	42135	21583	54811.7	6	16	0.0
126	bc2162_lorbin	bin_76	bacteria_odb10	3.2	3.2	0.0	1.6	95.2	124	143286	143286	0.000%	9	11.77	0.0	Neural Network (Specific Model)	11	0.82	143286	278.18275862068964	882942	0.71	870	None	864	825	9	kingdom	1.0	0.95	0.0	0.0	0.0	0.94	0.9	True	9	9	9	9	8	7	882942	882942	882942	882942	861875	827597	9	240735	882942	70.99	143286	52417	141730.8	3	7	0.0
127	bc2162_lorbin	bin_78	bacteria_odb10	3.2	3.2	0.0	1.6	95.2	124	40286	40286	0.000%	36	14.83	0.37	Neural Network (Specific Model)	11	0.82	40286	274.3242134062928	1459739	0.73	1462	None	1420	1344	36	order	0.94	0.89	0.24	0.04	0.08	0.77	0.68	True	36	36	36	36	30	8	1459739	1459739	1459739	1459739	1336548	589361	36	99997	1459739	72.79	40286	26357	50960.5	12	30	0.0
128	bc2162_lorbin	bin_8	bacteria_odb10	79.0	73.4	5.6	2.4	18.6	124	1758099	1758099	0.000%	11	74.36	9.68	Neural Network (Specific Model)	11	0.862	1758099	322.4109047807191	5670100	0.73	5062	None	5095	5037	11	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.95	True	11	11	11	11	11	10	5670100	5670100	5670100	5670100	5670100	5631888	11	2475233	5670100	73.28	1758099	145426	1683049.5	2	6	0.0
129	bc2162_lorbin	bin_81	bacteria_odb10	0.8	0.8	0.0	0.0	99.2	124	49271	49271	0.000%	2	3.44	0.0	Neural Network (Specific Model)	11	0.871	49271	339.87142857142857	81879	0.73	70	None	70	70	2	kingdom	1.0	1.0	0.0	0.0	0.0	0.94	0.94	True	2	2	2	2	2	0	81879	81879	81879	81879	81879	0	2	49271	81879	73.23	49271	32608	42635.0	1	2	0.0
130	bc2162_lorbin	bin_82	bacteria_odb10	0.8	0.8	0.0	0.8	98.4	124	140385	140385	0.000%	1	4.55	0.0	Neural Network (Specific Model)	11	0.848	140385	293.30882352941177	140385	0.72	136	None	131	122	1	kingdom	1.0	0.93	0.0	0.0	0.0	0.74	0.69	True	1	1	1	1	1	1	140385	140385	140385	140385	140385	140385	1	140385	140385	71.84	140385	140385	140385.0	1	1	0.0
131	bc2162_lorbin	bin_83	bacteria_odb10	4.0	4.0	0.0	1.6	94.4	124	239306	239306	0.000%	4	9.05	0.07	Neural Network (Specific Model)	11	0.842	239306	263.6884875846501	414639	0.72	443	None	439	413	4	order	0.91	0.86	0.05	0.04	0.09	0.76	0.65	True	4	4	4	4	4	3	414639	414639	414639	414639	414639	383593	4	239306	414639	71.57	239306	71819	165543.5	1	3	0.0
132	bc2162_lorbin	bin_84	bacteria_odb10	2.4	2.4	0.0	0.0	97.6	124	87870	87870	0.000%	11	11.33	2.99	Neural Network (Specific Model)	11	0.875	87870	288.9905020352781	727582	0.72	737	None	744	712	11	genus	0.94	0.9	0.06	0.04	0.08	0.76	0.68	True	11	11	11	11	10	4	727582	727582	727582	727582	707915	491035	11	248006	727582	71.68	87870	29251	124020.0	3	9	0.0
133	bc2162_lorbin	bin_85	bacteria_odb10	2.4	2.4	0.0	0.8	96.8	124	40546	40546	0.000%	7	3.49	0.0	Neural Network (Specific Model)	11	0.825	40546	274.9911504424779	225379	0.73	226	None	225	215	7	kingdom	1.0	0.96	0.0	0.0	0.0	0.94	0.9	True	7	7	7	7	4	1	225379	225379	225379	225379	166258	74663	7	74663	225379	73.38	40546	19446	42999.9	2	6	0.0
134	bc2162_lorbin	bin_86	bacteria_odb10	6.5	6.5	0.0	1.6	91.9	124	424967	424967	0.000%	1	8.28	0.0	Neural Network (Specific Model)	11	0.861	424967	316.5777202072539	424967	0.74	386	None	385	380	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.96	0.95	True	1	1	1	1	1	1	424967	424967	424967	424967	424967	424967	1	424967	424967	73.85	424967	424967	424967.0	1	1	0.0
135	bc2162_lorbin	bin_87	bacteria_odb10	1.6	1.6	0.0	0.8	97.6	124	45091	45091	0.000%	16	6.56	0.0	Neural Network (Specific Model)	11	0.853	45091	300.7416918429003	697205	0.74	662	None	650	615	16	kingdom	1.0	0.95	0.0	0.0	0.0	0.95	0.9	True	16	16	16	16	15	4	697205	697205	697205	697205	680416	241012	16	78728	697205	74.41	45091	32519	47598.4	7	14	0.0
136	bc2162_lorbin	bin_9	bacteria_odb10	62.1	62.1	0.0	0.8	37.1	124	3993080	3993080	0.000%	1	58.2	0.0	Neural Network (Specific Model)	11	0.855	3993080	329.5175007231704	3993080	0.74	3457	None	3484	3398	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.94	0.91	True	1	1	1	1	1	1	3993080	3993080	3993080	3993080	3993080	3993080	1	3993080	3993080	74.11	3993080	3993080	3993080.0	1	1	0.0
137	bc2162_lorbin	bin_96	bacteria_odb10	63.7	5.6	58.1	0.8	35.5	124	2254833	2254833	0.000%	4	63.82	49.06	Neural Network (Specific Model)	11	0.853	2254833	334.64778562259306	7324161	0.74	6232	None	6274	6175	4	kingdom	1.0	0.98	0.0	0.0	0.0	0.95	0.93	True	4	4	4	4	4	4	7324161	7324161	7324161	7324161	7324161	7324161	4	2638450	7324161	73.6	2254833	1119958	2050543.0	2	4	0.0
138	bc2163_SemiBin2	SemiBin_0	bacteria_odb10	0.0	0.0	0.0	0.8	99.2	124	154395	154395	0.000%	10	10.13	2.27	Neural Network (Specific Model)	11	0.608	154395	141.1127320954907	1033141	0.52	1508	None	885	110	10	kingdom	1.0	0.12	0.0	0.03	0.06	0.39	0.05	True	10	10	10	10	8	7	1033141	1033141	1033141	1033141	1006601	966028	10	212903	1033141	52.15	154395	53436	150346.1	3	7	0.0
139	bc2163_SemiBin2	SemiBin_1	bacteria_odb10	0.0	0.0	0.0	0.8	99.2	124	1279341	1279341	0.000%	1	1.57	2.54	Neural Network (Specific Model)	4	0.709	1279341	201.06921555702044	1279341	0.57	1517	None	960	301	1	kingdom	1.0	0.31	0.0	0.05	0.11	0.43	0.14	True	1	1	1	1	1	1	1279341	1279341	1279341	1279341	1279341	1279341	1	1279341	1279341	57.34	1279341	1279341	1279341.0	1	1	0.0
140	bc2163_SemiBin2	SemiBin_10	bacteria_odb10	62.9	62.9	0.0	13.7	23.4	124	63009	63009	0.000%	35	67.55	1.24	Gradient Boost (General Model)	11	0.887	63009	288.59939909864795	1941371	0.67	1997	None	1982	1917	35	family	0.89	0.86	0.15	0.03	0.06	0.74	0.63	True	35	35	35	35	30	14	1941371	1941371	1941371	1941371	1843043	1198257	35	156224	1941371	66.65	63009	34716	76117.0	10	27	0.0
141	bc2163_SemiBin2	SemiBin_11	bacteria_odb10	9.7	9.7	0.0	2.4	87.9	124	34813	34813	0.000%	26	14.08	0.08	Neural Network (Specific Model)	11	0.878	34813	251.63035381750467	918751	0.54	1074	None	1050	1012	26	kingdom	1.0	0.96	0.0	0.0	0.0	0.89	0.86	True	26	26	26	26	24	1	918751	918751	918751	918751	877800	86424	26	86424	918751	54.48	34813	25427	39746.6	11	22	0.0
142	bc2163_SemiBin2	SemiBin_12	bacteria_odb10	0.0	0.0	0.0	0.0	100.0	124	221895	221895	0.000%	1	4.53	0.0	Neural Network (Specific Model)	4	0.704	221895	222.3177966101695	221895	0.58	236	None	296	21	1	kingdom	1.0	0.07	0.0	0.14	0.32	0.36	0.03	True	1	1	1	1	1	1	221895	221895	221895	221895	221895	221895	1	221895	221895	58.38	221895	221895	221895.0	1	1	0.0
143	bc2163_SemiBin2	SemiBin_13	bacteria_odb10	4.8	4.8	0.0	4.0	91.2	124	28798	28798	0.000%	32	9.54	0.0	Neural Network (Specific Model)	11	0.832	28798	296.7614906832298	858590	0.73	805	None	793	765	32	kingdom	1.0	0.96	0.0	0.0	0.0	0.79	0.77	True	32	32	32	31	20	0	858590	858590	858590	850781	639911	0	32	41636	858590	72.94	28798	21455	29447.8	13	26	0.0
144	bc2163_SemiBin2	SemiBin_14	bacteria_odb10	0.0	0.0	0.0	0.8	99.2	124	99720	99720	0.000%	12	7.59	0.15	Neural Network (Specific Model)	11	0.717	99720	200.32663316582915	499178	0.31	597	None	635	450	12	order	0.94	0.67	0.05	0.04	0.08	0.65	0.43	True	12	12	10	8	8	2	499178	499178	489924	478200	478200	261806	12	162086	499178	31.26	99720	28785	88999.6	2	7	0.0
145	bc2163_SemiBin2	SemiBin_17	bacteria_odb10	88.7	88.7	0.0	0.8	10.5	124	1275912	1275912	0.000%	14	84.54	1.18	Neural Network (Specific Model)	11	0.888	1275912	327.3847438752784	3965889	0.72	3592	None	3627	3516	14	family	0.9	0.87	0.04	0.05	0.12	0.84	0.73	True	14	14	14	14	11	6	3965889	3965889	3965889	3965889	3908053	3730004	14	1418851	3965889	72.45	1275912	139041	1015687.7	2	5	0.0
146	bc2163_SemiBin2	SemiBin_2	bacteria_odb10	8.1	8.1	0.0	17.7	74.2	124	404543	404543	0.000%	180	0.0	41.35	Neural Network (Specific Model)	4	0.742	404543	213.5449891491848	30729208	0.58	35942	None	28148	6349	178	kingdom	1.0	0.23	0.0	0.07	0.15	0.42	0.09	True	180	180	180	179	136	104	30729208	30729208	30729208	30720537	29988385	28875308	180	1243475	30729208	58.03	404543	83588	458588.3	25	88	0.0
147	bc2163_SemiBin2	SemiBin_3	bacteria_odb10	99.2	99.2	0.0	0.0	0.8	124	2885999	2885999	0.000%	1	99.99	0.02	Neural Network (Specific Model)	11	0.834	2885999	298.6600966902194	2885999	0.33	2689	None	2718	2658	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.92	0.9	True	1	1	1	1	1	1	2885999	2885999	2885999	2885999	2885999	2885999	1	2885999	2885999	32.96	2885999	2885999	2885999.0	1	1	0.0
148	bc2163_SemiBin2	SemiBin_4	bacteria_odb10	0.8	0.8	0.0	1.6	97.6	124	37864	37864	0.000%	60	16.78	7.63	Neural Network (Specific Model)	4	0.727	37864	168.74443717277487	2097360	0.49	3056	None	2049	567	60	kingdom	1.0	0.28	0.0	0.04	0.09	0.41	0.11	True	60	60	60	60	42	10	2097360	2097360	2097360	2097360	1739293	596036	60	68698	2097360	48.78	37864	20800	40576.4	21	49	0.0
149	bc2163_SemiBin2	SemiBin_5	bacteria_odb10	59.6	54.0	5.6	14.5	25.9	124	64077	64077	0.000%	106	65.75	1.89	Neural Network (Specific Model)	11	0.829	64077	285.14237045006274	5732162	0.72	5577	None	5475	5240	106	kingdom	1.0	0.96	0.0	0.0	0.0	0.85	0.81	True	106	106	106	106	89	47	5732162	5732162	5732162	5732162	5407883	3936232	106	164829	5732162	72.2	64077	30856	75798.3	29	80	0.0
150	bc2163_SemiBin2	SemiBin_6	bacteria_odb10	100.0	96.0	4.0	0.0	0.0	124	8229937	8229937	0.000%	22	100.0	5.37	Neural Network (Specific Model)	11	0.881	8229937	347.1601367341572	8972194	0.73	7606	None	7626	7551	22	kingdom	1.0	0.99	0.0	0.0	0.0	0.94	0.93	True	22	22	22	22	17	4	8972194	8972194	8972194	8972194	8879403	8402148	22	8229937	8972194	72.63	8229937	8229937	7552411.0	1	1	0.0
151	bc2163_SemiBin2	SemiBin_7	bacteria_odb10	2.4	2.4	0.0	3.2	94.4	124	36090	36090	0.000%	206	1.95	3.15	Neural Network (Specific Model)	4	0.803	36090	182.39713009598023	7052251	0.52	10523	None	6518	1304	196	kingdom	1.0	0.2	0.0	0.08	0.17	0.4	0.08	True	206	206	206	206	146	25	7052251	7052251	7052251	7052251	5823581	1576877	206	102802	7052251	51.97	36090	22637	40109.0	72	168	0.0
152	bc2163_SemiBin2	SemiBin_8	bacteria_odb10	0.0	0.0	0.0	0.8	99.2	124	37512	37512	0.000%	46	33.4	6.57	Neural Network (Specific Model)	4	0.717	37512	168.85738612175393	1635072	0.48	2349	None	1629	369	45	kingdom	1.0	0.23	0.0	0.04	0.07	0.4	0.09	True	46	46	46	46	34	7	1635072	1635072	1635072	1635072	1387890	459662	46	79567	1635072	48.45	37512	22677	42011.5	16	38	0.0
153	bc2163_SemiBin2	SemiBin_9	bacteria_odb10	11.3	11.3	0.0	0.8	87.9	124	40745	40745	0.000%	27	11.2	0.01	Neural Network (Specific Model)	11	0.867	40745	296.1066666666667	919211	0.64	900	None	922	863	27	family	0.92	0.86	0.17	0.07	0.15	0.88	0.76	True	27	27	27	27	16	4	919211	919211	919211	919211	701066	242215	27	69347	919211	64.15	40745	19374	40645.7	9	22	0.0
154	bc2163_lorbin	bin_0	bacteria_odb10	100.0	100.0	0.0	0.0	0.0	124	2840894	2840894	0.000%	1	99.92	0.38	Neural Network (Specific Model)	11	0.88	2840894	299.1527429186088	2840894	0.33	2789	None	2808	2757	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.92	0.9	True	1	1	1	1	1	1	2840894	2840894	2840894	2840894	2840894	2840894	1	2840894	2840894	32.62	2840894	2840894	2840894.0	1	1	0.0
155	bc2163_lorbin	bin_1	bacteria_odb10	100.0	99.2	0.8	0.0	0.0	124	4772875	4772875	0.000%	1	100.0	0.21	Neural Network (Specific Model)	11	0.882	4772875	322.39022711631105	4772875	0.54	4359	None	4293	4216	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	4772875	4772875	4772875	4772875	4772875	4772875	1	4772875	4772875	54.41	4772875	4772875	4772875.0	1	1	0.0
156	bc2163_lorbin	bin_10	bacteria_odb10	23.4	22.6	0.8	8.1	68.5	124	41181	41181	0.000%	381	1.49	2.59	Neural Network (Specific Model)	4	0.744	41181	235.99960251738983	14228894	0.56	15095	None	14588	5825	371	kingdom	1.0	0.4	0.0	0.02	0.04	0.66	0.26	True	381	381	379	377	254	66	14228894	14228894	14220629	14203351	11841332	5247450	381	221805	14228894	56.46	41181	21000	55558.4	108	297	0.0
157	bc2163_lorbin	bin_2	bacteria_odb10	99.2	97.6	1.6	0.0	0.8	124	5332963	5332963	0.000%	1	100.0	0.67	Neural Network (Specific Model)	11	0.906	5332963	332.3064084071708	5332963	0.6	4853	None	4832	4744	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.79	0.78	True	1	1	1	1	1	1	5332963	5332963	5332963	5332963	5332963	5332963	1	5332963	5332963	59.89	5332963	5332963	5332963.0	1	1	0.0
158	bc2163_lorbin	bin_3	bacteria_odb10	100.0	98.4	1.6	0.0	0.0	124	8228794	8228794	0.000%	1	100.0	0.02	Neural Network (Specific Model)	11	0.887	8228794	351.54904789382573	8228794	0.73	6932	None	6938	6900	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.94	0.94	True	1	1	1	1	1	1	8228794	8228794	8228794	8228794	8228794	8228794	1	8228794	8228794	72.58	8228794	8228794	8228794.0	1	1	0.0
159	bc2163_lorbin	bin_4	bacteria_odb10	97.6	97.6	0.0	2.4	0.0	124	4137112	4137112	0.000%	1	99.99	0.36	Neural Network (Specific Model)	11	0.9	4137112	338.2691888949374	4137112	0.65	3674	None	3676	3580	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.89	0.86	True	1	1	1	1	1	1	4137112	4137112	4137112	4137112	4137112	4137112	1	4137112	4137112	64.65	4137112	4137112	4137112.0	1	1	0.0
160	bc2163_lorbin	bin_5	bacteria_odb10	75.0	74.2	0.8	7.3	17.7	124	102288	102288	0.000%	52	77.39	2.48	Neural Network (Specific Model)	11	0.871	102288	302.79970887918483	3571398	0.73	3435	None	3464	3330	52	family	0.88	0.85	0.14	0.03	0.06	0.85	0.72	True	52	52	52	52	46	26	3571398	3571398	3571398	3571398	3463463	2775517	52	253745	3571398	72.51	102288	30704	110417.7	12	37	0.0
161	bc2163_lorbin	bin_6	bacteria_odb10	68.5	68.5	0.0	1.6	29.9	124	1369808	1369808	0.000%	4	98.81	0.16	Neural Network (Specific Model)	11	0.88	1369808	293.93756906077346	3623249	0.42	3620	None	3636	3564	4	kingdom	1.0	0.98	0.0	0.0	0.0	0.92	0.9	True	4	4	4	4	4	4	3623249	3623249	3623249	3623249	3623249	3623249	4	1425124	3623249	41.6	1369808	738655	1231216.2	2	3	0.0
162	bc2163_lorbin	bin_7	bacteria_odb10	100.0	0.0	100.0	0.0	0.0	124	2885999	2885999	0.000%	3	94.13	102.67	Neural Network (Specific Model)	11	0.834	2885999	299.8583333333333	7757834	0.33	7200	None	7290	7113	3	kingdom	1.0	0.98	0.0	0.0	0.0	0.92	0.9	True	3	3	3	3	3	3	7757834	7757834	7757834	7757834	7757834	7757834	3	2901561	7757834	32.98	2885999	1970274	2659250.8	2	3	0.0
163	bc2163_lorbin	bin_8	bacteria_odb10	42.7	42.7	0.0	4.0	53.3	124	42400	42400	0.000%	28	28.79	1.05	Neural Network (Specific Model)	11	0.877	42400	265.994575045208	1001220	0.67	1106	None	1086	1039	28	family	0.86	0.83	0.23	0.04	0.08	0.74	0.61	True	28	28	28	28	21	7	1001220	1001220	1001220	1001220	866584	384958	28	59803	1001220	66.57	42400	21370	41032.0	10	23	0.0
164	bc2163_lorbin	bin_9	bacteria_odb10	4.0	4.0	0.0	16.1	79.9	124	73597	73597	0.000%	353	0.04	10.0	Neural Network (Specific Model)	4	0.752	73597	210.20237863889	21352778	0.59	25729	None	21936	4364	347	kingdom	1.0	0.2	0.0	0.08	0.18	0.42	0.08	True	353	353	353	353	299	178	21352778	21352778	21352778	21352778	20272081	15750587	353	200077	21352778	58.66	73597	32010	84165.5	96	263	0.0
165	bc2164_SemiBin2	SemiBin_0	bacteria_odb10	100.0	100.0	0.0	0.0	0.0	124	2885999	2885999	0.000%	1	99.99	0.02	Neural Network (Specific Model)	11	0.834	2885999	298.74107142857144	2885999	0.33	2688	None	2718	2658	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.92	0.9	True	1	1	1	1	1	1	2885999	2885999	2885999	2885999	2885999	2885999	1	2885999	2885999	32.96	2885999	2885999	2885999.0	1	1	0.0
166	bc2164_SemiBin2	SemiBin_1	bacteria_odb10	100.0	100.0	0.0	0.0	0.0	124	2901561	2901561	0.000%	1	99.99	0.13	Neural Network (Specific Model)	11	0.836	2901561	298.5741697416974	2901561	0.33	2710	None	2746	2674	1	kingdom	1.0	0.97	0.0	0.0	0.0	0.92	0.9	True	1	1	1	1	1	1	2901561	2901561	2901561	2901561	2901561	2901561	1	2901561	2901561	33.0	2901561	2901561	2901561.0	1	1	0.0
167	bc2164_SemiBin2	SemiBin_10	bacteria_odb10	99.2	98.4	0.8	0.8	0.0	124	3353778	3353778	0.000%	1	97.7	0.0	Neural Network (Specific Model)	11	0.889	3353778	296.030303030303	3353778	0.64	3366	None	3356	3276	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.94	0.92	True	1	1	1	1	1	1	3353778	3353778	3353778	3353778	3353778	3353778	1	3353778	3353778	64.17	3353778	3353778	3353778.0	1	1	0.0
168	bc2164_SemiBin2	SemiBin_11	bacteria_odb10	2.4	2.4	0.0	1.6	96.0	124	256224	256224	0.000%	2	10.83	0.02	Neural Network (Specific Model)	11	0.876	256224	280.6596194503171	453656	0.62	473	None	470	442	2	family	0.89	0.84	0.07	0.17	0.44	0.79	0.66	True	2	2	2	2	2	2	453656	453656	453656	453656	453656	453656	2	256224	453656	61.58	256224	197432	230637.6	1	2	0.0
169	bc2164_SemiBin2	SemiBin_12	bacteria_odb10	7.3	7.3	0.0	2.4	90.3	124	57566	57566	0.000%	12	11.36	0.01	Neural Network (Specific Model)	11	0.868	57566	283.7436661698957	654276	0.54	671	None	665	638	12	kingdom	1.0	0.96	0.0	0.0	0.0	0.97	0.93	True	12	12	12	12	12	6	654276	654276	654276	654276	654276	403047	12	92218	654276	53.84	57566	43857	59326.3	5	10	0.0
170	bc2164_SemiBin2	SemiBin_13	bacteria_odb10	0.0	0.0	0.0	0.8	99.2	124	162060	162060	0.000%	3	6.92	0.03	Neural Network (Specific Model)	11	0.739	162060	215.3265306122449	299332	0.3	343	None	360	245	3	family	0.87	0.59	0.04	0.15	0.34	0.7	0.41	True	3	3	3	3	3	2	299332	299332	299332	299332	299332	261778	3	162060	299332	29.57	162060	37554	125671.2	1	3	0.0
171	bc2164_SemiBin2	SemiBin_14	bacteria_odb10	29.9	19.4	10.5	2.4	67.7	124	293479	293479	0.000%	15	51.04	9.22	Neural Network (Specific Model)	11	0.894	293479	331.91288191577206	2692285	0.72	2422	None	2446	2357	15	family	0.86	0.83	0.09	0.03	0.07	0.84	0.7	True	15	15	15	15	15	10	2692285	2692285	2692285	2692285	2692285	2493103	15	604645	2692285	72.38	293479	59805	321069.9	4	9	0.0
172	bc2164_SemiBin2	SemiBin_15	bacteria_odb10	46.8	37.9	8.9	11.3	41.9	124	155749	155749	0.000%	52	65.33	7.32	Neural Network (Specific Model)	11	0.839	155749	295.22984919396777	6071351	0.72	5769	None	5719	5497	52	kingdom	1.0	0.96	0.0	0.0	0.0	0.89	0.86	True	52	52	52	52	49	35	6071351	6071351	6071351	6071351	6007968	5488527	52	672794	6071351	72.18	155749	50313	224381.4	11	35	0.0
173	bc2164_SemiBin2	SemiBin_3	bacteria_odb10	98.4	97.6	0.8	0.8	0.8	124	5858051	5858051	0.000%	1	100.0	0.08	Neural Network (Specific Model)	11	0.905	5858051	333.52119841718485	5858051	0.66	5307	None	5319	5274	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.89	0.88	True	1	1	1	1	1	1	5858051	5858051	5858051	5858051	5858051	5858051	1	5858051	5858051	65.94	5858051	5858051	5858051.0	1	1	0.0
174	bc2164_SemiBin2	SemiBin_5	bacteria_odb10	69.4	34.7	34.7	4.0	26.6	124	211091	211091	0.000%	21	62.68	20.27	Neural Network (Specific Model)	11	0.889	211091	298.6270080321285	4004462	0.55	3984	None	3908	3783	21	class	0.98	0.94	0.09	0.02	0.05	0.9	0.85	True	21	21	21	21	21	21	4004462	4004462	4004462	4004462	4004462	4004462	21	514593	4004462	54.55	211091	105417	275618.4	6	16	0.0
175	bc2164_SemiBin2	SemiBin_9	bacteria_odb10	0.0	0.0	0.0	0.8	99.2	124	43872	43872	0.000%	18	11.7	0.06	Neural Network (Specific Model)	4	0.742	43872	184.61494796594133	777264	0.47	1057	None	838	209	18	kingdom	1.0	0.25	0.0	0.06	0.12	0.49	0.12	True	18	18	18	18	18	4	777264	777264	777264	777264	777264	278714	18	98008	777264	47.41	43872	30188	50166.3	7	16	0.0
176	bc2164_lorbin	bin_0	bacteria_odb10	100.0	99.2	0.8	0.0	0.0	124	4805038	4805038	0.000%	1	100.0	0.29	Neural Network (Specific Model)	11	0.88	4805038	320.05918367346936	4805038	0.54	4410	None	4331	4242	1	kingdom	1.0	0.98	0.0	0.0	0.0	0.89	0.87	True	1	1	1	1	1	1	4805038	4805038	4805038	4805038	4805038	4805038	1	4805038	4805038	54.3	4805038	4805038	4805038.0	1	1	0.0
177	bc2164_lorbin	bin_1	bacteria_odb10	98.4	97.6	0.8	0.8	0.8	124	5858051	5858051	0.000%	1	100.0	0.08	Neural Network (Specific Model)	11	0.905	5858051	333.52119841718485	5858051	0.66	5307	None	5319	5274	1	kingdom	1.0	0.99	0.0	0.0	0.0	0.89	0.88	True	1	1	1	1	1	1	5858051	5858051	5858051	5858051	5858051	5858051	1	5858051	5858051	65.94	5858051	5858051	5858051.0	1	1	0.0
178	bc2164_lorbin	bin_10	bacteria_odb10	47.6	46.8	0.8	1.6	50.8	124	75771	75771	0.000%	23	32.81	2.65	Neural Network (Specific Model)	11	0.884	75771	323.7632743362832	1487295	0.73	1356	None	1365	1321	23	kingdom	1.0	0.97	0.0	0.0	0.0	0.83	0.81	True	23	23	23	23	19	10	1487295	1487295	1487295	1487295	1401588	1077518	23	259742	1487295	72.55	75771	29219	119800.4	5	17	0.0
